accepted,arrival_idx,avg_conv_prob,chosen_pv_id,inventory_after,inventory_before,offer_made,phase,pv_weight,qty_requested,qty_sold,remaining_arrivals,resource_constraint,revenue_inc,t
0,2,0.0,,390.0,390.0,0,oracle,,1,0,3040,0.06414473684210527,0.0,195
0,3,0.0,,390.0,390.0,0,oracle,,3,0,3040,0.06414473684210527,0.0,195
0,0,0.0,,390.0,390.0,0,oracle,,2,0,3036,0.06422924901185771,0.0,196
0,1,0.0,,390.0,390.0,0,oracle,,3,0,3036,0.06422924901185771,0.0,196
0,2,0.0,,390.0,390.0,0,oracle,,1,0,3036,0.06422924901185771,0.0,196
0,3,0.0,,390.0,390.0,0,oracle,,3,0,3036,0.06422924901185771,0.0,196
0,4,0.0,,390.0,390.0,0,oracle,,4,0,3036,0.06422924901185771,0.0,196
0,5,0.0,,390.0,390.0,0,oracle,,1,0,3036,0.06422924901185771,0.0,196
0,0,0.0,,390.0,390.0,0,oracle,,1,0,3030,0.06435643564356436,0.0,197
0,1,0.0,,390.0,390.0,0,oracle,,3,0,3030,0.06435643564356436,0.0,197
0,2,0.0,,390.0,390.0,0,oracle,,1,0,3030,0.06435643564356436,0.0,197
0,3,0.0,,390.0,390.0,0,oracle,,3,0,3030,0.06435643564356436,0.0,197
0,4,0.0,,390.0,390.0,0,oracle,,1,0,3030,0.06435643564356436,0.0,197
0,5,0.0,,390.0,390.0,0,oracle,,3,0,3030,0.06435643564356436,0.0,197
0,6,0.0,,390.0,390.0,0,oracle,,1,0,3030,0.06435643564356436,0.0,197
0,0,0.0,,390.0,390.0,0,oracle,,5,0,3023,0.0645054581541515,0.0,198
0,1,0.0,,390.0,390.0,0,oracle,,4,0,3023,0.0645054581541515,0.0,198
0,2,0.0,,390.0,390.0,0,oracle,,2,0,3023,0.0645054581541515,0.0,198
0,3,0.0,,390.0,390.0,0,oracle,,2,0,3023,0.0645054581541515,0.0,198
0,4,0.0,,390.0,390.0,0,oracle,,3,0,3023,0.0645054581541515,0.0,198
0,5,0.0,,390.0,390.0,0,oracle,,4,0,3023,0.0645054581541515,0.0,198
0,6,0.0,,390.0,390.0,0,oracle,,1,0,3023,0.0645054581541515,0.0,198
0,7,0.0,,390.0,390.0,0,oracle,,3,0,3023,0.0645054581541515,0.0,198
0,8,0.0,,390.0,390.0,0,oracle,,2,0,3023,0.0645054581541515,0.0,198
0,0,0.0,,390.0,390.0,0,oracle,,4,0,3014,0.06469807564698075,0.0,199
0,1,0.0,,390.0,390.0,0,oracle,,1,0,3014,0.06469807564698075,0.0,199
0,2,0.0,,390.0,390.0,0,oracle,,4,0,3014,0.06469807564698075,0.0,199
0,3,0.0,,390.0,390.0,0,oracle,,3,0,3014,0.06469807564698075,0.0,199
0,4,0.0,,390.0,390.0,0,oracle,,2,0,3014,0.06469807564698075,0.0,199
0,5,0.0,,390.0,390.0,0,oracle,,3,0,3014,0.06469807564698075,0.0,199
0,6,0.0,,390.0,390.0,0,oracle,,1,0,3014,0.06469807564698075,0.0,199
0,7,0.0,,390.0,390.0,0,oracle,,2,0,3014,0.06469807564698075,0.0,199
0,8,0.0,,390.0,390.0,0,oracle,,1,0,3014,0.06469807564698075,0.0,199
0,9,0.0,,390.0,390.0,0,oracle,,3,0,3014,0.06469807564698075,0.0,199
0,10,0.0,,390.0,390.0,0,oracle,,2,0,3014,0.06469807564698075,0.0,199
0,0,0.0,,390.0,390.0,0,oracle,,2,0,3003,0.06493506493506493,0.0,200
0,1,0.0,,390.0,390.0,0,oracle,,2,0,3003,0.06493506493506493,0.0,200
0,2,0.0,,390.0,390.0,0,oracle,,3,0,3003,0.06493506493506493,0.0,200
0,3,0.0,,390.0,390.0,0,oracle,,3,0,3003,0.06493506493506493,0.0,200
0,4,0.0,,390.0,390.0,0,oracle,,1,0,3003,0.06493506493506493,0.0,200
0,5,0.0,,390.0,390.0,0,oracle,,5,0,3003,0.06493506493506493,0.0,200
0,6,0.0,,390.0,390.0,0,oracle,,2,0,3003,0.06493506493506493,0.0,200
0,7,0.0,,390.0,390.0,0,oracle,,1,0,3003,0.06493506493506493,0.0,200
0,8,0.0,,390.0,390.0,0,oracle,,1,0,3003,0.06493506493506493,0.0,200
0,9,0.0,,390.0,390.0,0,oracle,,3,0,3003,0.06493506493506493,0.0,200
0,0,0.0,,390.0,390.0,0,oracle,,1,0,2993,0.06515202138322754,0.0,201
0,1,0.0,,390.0,390.0,0,oracle,,4,0,2993,0.06515202138322754,0.0,201
0,2,0.0,,390.0,390.0,0,oracle,,1,0,2993,0.06515202138322754,0.0,201
0,3,0.0,,390.0,390.0,0,oracle,,1,0,2993,0.06515202138322754,0.0,201
0,4,0.0,,390.0,390.0,0,oracle,,2,0,2993,0.06515202138322754,0.0,201
0,5,0.0,,390.0,390.0,0,oracle,,1,0,2993,0.06515202138322754,0.0,201
0,6,0.0,,390.0,390.0,0,oracle,,3,0,2993,0.06515202138322754,0.0,201
0,7,0.0,,390.0,390.0,0,oracle,,2,0,2993,0.06515202138322754,0.0,201
0,8,0.0,,390.0,390.0,0,oracle,,2,0,2993,0.06515202138322754,0.0,201
0,9,0.0,,390.0,390.0,0,oracle,,1,0,2993,0.06515202138322754,0.0,201
0,10,0.0,,390.0,390.0,0,oracle,,2,0,2993,0.06515202138322754,0.0,201
0,11,0.0,,390.0,390.0,0,oracle,,2,0,2993,0.06515202138322754,0.0,201
0,0,0.0,,390.0,390.0,0,oracle,,6,0,2981,0.06541429050654143,0.0,202
0,1,0.0,,390.0,390.0,0,oracle,,1,0,2981,0.06541429050654143,0.0,202
0,2,0.0,,390.0,390.0,0,oracle,,2,0,2981,0.06541429050654143,0.0,202
0,3,0.0,,390.0,390.0,0,oracle,,4,0,2981,0.06541429050654143,0.0,202
0,4,0.0,,390.0,390.0,0,oracle,,4,0,2981,0.06541429050654143,0.0,202
0,0,0.0,,390.0,390.0,0,oracle,,4,0,2976,0.0655241935483871,0.0,203
0,1,0.0,,390.0,390.0,0,oracle,,4,0,2976,0.0655241935483871,0.0,203
0,2,0.0,,390.0,390.0,0,oracle,,2,0,2976,0.0655241935483871,0.0,203
0,3,0.0,,390.0,390.0,0,oracle,,3,0,2976,0.0655241935483871,0.0,203
0,4,0.0,,390.0,390.0,0,oracle,,1,0,2976,0.0655241935483871,0.0,203
0,5,0.0,,390.0,390.0,0,oracle,,1,0,2976,0.0655241935483871,0.0,203
0,0,0.0,,390.0,390.0,0,oracle,,2,0,2970,0.06565656565656566,0.0,204
0,1,0.0,,390.0,390.0,0,oracle,,4,0,2970,0.06565656565656566,0.0,204
0,2,0.0,,390.0,390.0,0,oracle,,4,0,2970,0.06565656565656566,0.0,204
0,3,0.0,,390.0,390.0,0,oracle,,1,0,2970,0.06565656565656566,0.0,204
0,0,0.0,,390.0,390.0,0,oracle,,2,0,2966,0.06574511126095751,0.0,205
0,1,0.0,,390.0,390.0,0,oracle,,2,0,2966,0.06574511126095751,0.0,205
0,2,0.0,,390.0,390.0,0,oracle,,2,0,2966,0.06574511126095751,0.0,205
0,3,0.0,,390.0,390.0,0,oracle,,4,0,2966,0.06574511126095751,0.0,205
0,4,0.0,,390.0,390.0,0,oracle,,1,0,2966,0.06574511126095751,0.0,205
0,5,0.0,,390.0,390.0,0,oracle,,3,0,2966,0.06574511126095751,0.0,205
0,0,0.0,,390.0,390.0,0,oracle,,5,0,2960,0.06587837837837837,0.0,206
0,1,0.0,,390.0,390.0,0,oracle,,3,0,2960,0.06587837837837837,0.0,206
0,2,0.0,,390.0,390.0,0,oracle,,1,0,2960,0.06587837837837837,0.0,206
0,3,0.0,,390.0,390.0,0,oracle,,1,0,2960,0.06587837837837837,0.0,206
0,4,0.0,,390.0,390.0,0,oracle,,1,0,2960,0.06587837837837837,0.0,206
0,5,0.0,,390.0,390.0,0,oracle,,3,0,2960,0.06587837837837837,0.0,206
0,6,0.0,,390.0,390.0,0,oracle,,5,0,2960,0.06587837837837837,0.0,206
0,7,0.0,,390.0,390.0,0,oracle,,6,0,2960,0.06587837837837837,0.0,206
0,8,0.0,,390.0,390.0,0,oracle,,2,0,2960,0.06587837837837837,0.0,206
0,9,0.0,,390.0,390.0,0,oracle,,1,0,2960,0.06587837837837837,0.0,206
0,10,0.0,,390.0,390.0,0,oracle,,2,0,2960,0.06587837837837837,0.0,206
0,11,0.0,,390.0,390.0,0,oracle,,5,0,2960,0.06587837837837837,0.0,206
0,0,0.0,,390.0,390.0,0,oracle,,3,0,2948,0.06614654002713705,0.0,207
0,1,0.0,,390.0,390.0,0,oracle,,1,0,2948,0.06614654002713705,0.0,207
0,2,0.0,,390.0,390.0,0,oracle,,1,0,2948,0.06614654002713705,0.0,207
0,3,0.0,,390.0,390.0,0,oracle,,2,0,2948,0.06614654002713705,0.0,207
0,4,0.0,,390.0,390.0,0,oracle,,1,0,2948,0.06614654002713705,0.0,207
0,5,0.0,,390.0,390.0,0,oracle,,3,0,2948,0.06614654002713705,0.0,207
0,6,0.0,,390.0,390.0,0,oracle,,2,0,2948,0.06614654002713705,0.0,207
0,0,0.0,,390.0,390.0,0,oracle,,1,0,2941,0.06630397823869433,0.0,208
0,1,0.0,,390.0,390.0,0,oracle,,3,0,2941,0.06630397823869433,0.0,208
0,2,0.0,,390.0,390.0,0,oracle,,2,0,2941,0.06630397823869433,0.0,208
0,3,0.0,,390.0,390.0,0,oracle,,1,0,2941,0.06630397823869433,0.0,208
0,4,0.0,,390.0,390.0,0,oracle,,3,0,2941,0.06630397823869433,0.0,208
0,5,0.0,,390.0,390.0,0,oracle,,2,0,2941,0.06630397823869433,0.0,208
0,6,0.0,,390.0,390.0,0,oracle,,3,0,2941,0.06630397823869433,0.0,208
0,7,0.0,,390.0,390.0,0,oracle,,3,0,2941,0.06630397823869433,0.0,208
0,8,0.0,,390.0,390.0,0,oracle,,2,0,2941,0.06630397823869433,0.0,208
0,9,0.0,,390.0,390.0,0,oracle,,3,0,2941,0.06630397823869433,0.0,208
0,10,0.0,,390.0,390.0,0,oracle,,1,0,2941,0.06630397823869433,0.0,208
0,11,0.0,,390.0,390.0,0,oracle,,2,0,2941,0.06630397823869433,0.0,208
0,12,0.0,,390.0,390.0,0,oracle,,4,0,2941,0.06630397823869433,0.0,208
0,0,0.0,,390.0,390.0,0,oracle,,1,0,2928,0.06659836065573771,0.0,209
0,1,0.0,,390.0,390.0,0,oracle,,3,0,2928,0.06659836065573771,0.0,209
0,2,0.0,,390.0,390.0,0,oracle,,1,0,2928,0.06659836065573771,0.0,209
0,3,0.0,,390.0,390.0,0,oracle,,1,0,2928,0.06659836065573771,0.0,209
0,4,0.0,,390.0,390.0,0,oracle,,3,0,2928,0.06659836065573771,0.0,209
0,5,0.0,,390.0,390.0,0,oracle,,2,0,2928,0.06659836065573771,0.0,209
0,6,0.0,,390.0,390.0,0,oracle,,1,0,2928,0.06659836065573771,0.0,209
0,7,0.0,,390.0,390.0,0,oracle,,3,0,2928,0.06659836065573771,0.0,209
0,8,0.0,,390.0,390.0,0,oracle,,2,0,2928,0.06659836065573771,0.0,209
0,9,0.0,,390.0,390.0,0,oracle,,6,0,2928,0.06659836065573771,0.0,209
0,10,0.0,,390.0,390.0,0,oracle,,2,0,2928,0.06659836065573771,0.0,209
0,11,0.0,,390.0,390.0,0,oracle,,4,0,2928,0.06659836065573771,0.0,209
0,12,0.0,,390.0,390.0,0,oracle,,2,0,2928,0.06659836065573771,0.0,209
0,13,0.0,,390.0,390.0,0,oracle,,3,0,2928,0.06659836065573771,0.0,209
0,14,0.0,,390.0,390.0,0,oracle,,2,0,2928,0.06659836065573771,0.0,209
0,0,0.0,,390.0,390.0,0,oracle,,2,0,2913,0.06694129763130793,0.0,210
0,1,0.0,,390.0,390.0,0,oracle,,3,0,2913,0.06694129763130793,0.0,210
0,2,0.0,,390.0,390.0,0,oracle,,3,0,2913,0.06694129763130793,0.0,210
0,3,0.0,,390.0,390.0,0,oracle,,3,0,2913,0.06694129763130793,0.0,210
0,4,0.0,,390.0,390.0,0,oracle,,4,0,2913,0.06694129763130793,0.0,210
0,5,0.0,,390.0,390.0,0,oracle,,5,0,2913,0.06694129763130793,0.0,210
0,6,0.0,,390.0,390.0,0,oracle,,3,0,2913,0.06694129763130793,0.0,210
0,7,0.0,,390.0,390.0,0,oracle,,2,0,2913,0.06694129763130793,0.0,210
0,8,0.0,,390.0,390.0,0,oracle,,6,0,2913,0.06694129763130793,0.0,210
0,0,0.0,,390.0,390.0,0,oracle,,1,0,2904,0.06714876033057851,0.0,211
0,1,0.29999999999999993,2,390.0,390.0,1,oracle,0.0319756,4,0,2904,0.06714876033057851,0.0,211
0,2,0.0,,390.0,390.0,0,oracle,,3,0,2904,0.06714876033057851,0.0,211
0,3,0.0,,390.0,390.0,0,oracle,,3,0,2904,0.06714876033057851,0.0,211
0,4,0.0,,390.0,390.0,0,oracle,,1,0,2904,0.06714876033057851,0.0,211
0,5,0.0,,390.0,390.0,0,oracle,,3,0,2904,0.06714876033057851,0.0,211
0,6,0.0,,390.0,390.0,0,oracle,,1,0,2904,0.06714876033057851,0.0,211
0,7,0.0,,390.0,390.0,0,oracle,,4,0,2904,0.06714876033057851,0.0,211
1,8,0.29999999999999993,2,385.0,390.0,1,oracle,0.0319756,3,3,2904,0.06714876033057851,18000.0,211
0,0,0.0,,385.0,385.0,0,oracle,,2,0,2895,0.06649395509499137,0.0,212
0,1,0.0,,385.0,385.0,0,oracle,,1,0,2895,0.06649395509499137,0.0,212
0,2,0.0,,385.0,385.0,0,oracle,,2,0,2895,0.06649395509499137,0.0,212
0,3,0.0,,385.0,385.0,0,oracle,,5,0,2895,0.06649395509499137,0.0,212
0,4,0.0,,385.0,385.0,0,oracle,,2,0,2895,0.06649395509499137,0.0,212
0,5,0.0,,385.0,385.0,0,oracle,,4,0,2895,0.06649395509499137,0.0,212
0,6,0.29999999999999993,2,385.0,385.0,1,oracle,0.031663788,1,0,2895,0.06649395509499137,0.0,212
0,7,0.0,,385.0,385.0,0,oracle,,3,0,2895,0.06649395509499137,0.0,212
0,8,0.0,,385.0,385.0,0,oracle,,2,0,2895,0.06649395509499137,0.0,212
0,9,0.0,,385.0,385.0,0,oracle,,1,0,2895,0.06649395509499137,0.0,212
0,10,0.0,,385.0,385.0,0,oracle,,3,0,2895,0.06649395509499137,0.0,212
0,11,0.0,,385.0,385.0,0,oracle,,6,0,2895,0.06649395509499137,0.0,212
0,12,0.0,,385.0,385.0,0,oracle,,2,0,2895,0.06649395509499137,0.0,212
0,13,0.0,,385.0,385.0,0,oracle,,2,0,2895,0.06649395509499137,0.0,212
0,14,0.0,,385.0,385.0,0,oracle,,3,0,2895,0.06649395509499137,0.0,212
0,0,0.0,,385.0,385.0,0,oracle,,3,0,2880,0.06684027777777778,0.0,213
0,1,0.0,,385.0,385.0,0,oracle,,3,0,2880,0.06684027777777778,0.0,213
0,0,0.0,,385.0,385.0,0,oracle,,3,0,2878,0.06688672689367617,0.0,214
0,1,0.0,,385.0,385.0,0,oracle,,2,0,2878,0.06688672689367617,0.0,214
0,2,0.0,,385.0,385.0,0,oracle,,3,0,2878,0.06688672689367617,0.0,214
0,3,0.0,,385.0,385.0,0,oracle,,3,0,2878,0.06688672689367617,0.0,214
0,4,0.0,,385.0,385.0,0,oracle,,2,0,2878,0.06688672689367617,0.0,214
0,5,0.0,,385.0,385.0,0,oracle,,2,0,2878,0.06688672689367617,0.0,214
0,6,0.0,,385.0,385.0,0,oracle,,2,0,2878,0.06688672689367617,0.0,214
0,7,0.0,,385.0,385.0,0,oracle,,1,0,2878,0.06688672689367617,0.0,214
0,8,0.0,,385.0,385.0,0,oracle,,3,0,2878,0.06688672689367617,0.0,214
0,9,0.0,,385.0,385.0,0,oracle,,5,0,2878,0.06688672689367617,0.0,214
0,10,0.0,,385.0,385.0,0,oracle,,2,0,2878,0.06688672689367617,0.0,214
0,11,0.0,,385.0,385.0,0,oracle,,1,0,2878,0.06688672689367617,0.0,214
0,0,0.0,,385.0,385.0,0,oracle,,1,0,2866,0.06716678297278438,0.0,215
0,1,0.0,,385.0,385.0,0,oracle,,3,0,2866,0.06716678297278438,0.0,215
0,2,0.0,,385.0,385.0,0,oracle,,1,0,2866,0.06716678297278438,0.0,215
0,3,0.29999999999999993,2,385.0,385.0,1,oracle,0.031984182,2,0,2866,0.06716678297278438,0.0,215
0,4,0.0,,385.0,385.0,0,oracle,,1,0,2866,0.06716678297278438,0.0,215
0,5,0.0,,385.0,385.0,0,oracle,,2,0,2866,0.06716678297278438,0.0,215
0,6,0.0,,385.0,385.0,0,oracle,,4,0,2866,0.06716678297278438,0.0,215
0,7,0.0,,385.0,385.0,0,oracle,,3,0,2866,0.06716678297278438,0.0,215
0,0,0.0,,385.0,385.0,0,oracle,,2,0,2858,0.06735479356193141,0.0,216
0,1,0.0,,385.0,385.0,0,oracle,,2,0,2858,0.06735479356193141,0.0,216
0,2,0.0,,385.0,385.0,0,oracle,,4,0,2858,0.06735479356193141,0.0,216
0,3,0.0,,385.0,385.0,0,oracle,,2,0,2858,0.06735479356193141,0.0,216
0,4,0.0,,385.0,385.0,0,oracle,,1,0,2858,0.06735479356193141,0.0,216
0,5,0.0,,385.0,385.0,0,oracle,,3,0,2858,0.06735479356193141,0.0,216
0,0,0.0,,385.0,385.0,0,oracle,,4,0,2852,0.06749649368863955,0.0,217
0,1,0.0,,385.0,385.0,0,oracle,,1,0,2852,0.06749649368863955,0.0,217
0,2,0.0,,385.0,385.0,0,oracle,,4,0,2852,0.06749649368863955,0.0,217
0,3,0.0,,385.0,385.0,0,oracle,,2,0,2852,0.06749649368863955,0.0,217
0,4,0.0,,385.0,385.0,0,oracle,,2,0,2852,0.06749649368863955,0.0,217
0,5,0.0,,385.0,385.0,0,oracle,,3,0,2852,0.06749649368863955,0.0,217
0,6,0.0,,385.0,385.0,0,oracle,,2,0,2852,0.06749649368863955,0.0,217
0,7,0.0,,385.0,385.0,0,oracle,,2,0,2852,0.06749649368863955,0.0,217
0,8,0.0,,385.0,385.0,0,oracle,,1,0,2852,0.06749649368863955,0.0,217
0,9,0.0,,385.0,385.0,0,oracle,,1,0,2852,0.06749649368863955,0.0,217
0,10,0.0,,385.0,385.0,0,oracle,,3,0,2852,0.06749649368863955,0.0,217
0,0,0.0,,385.0,385.0,0,oracle,,1,0,2841,0.06775783174938402,0.0,218
0,1,0.0,,385.0,385.0,0,oracle,,4,0,2841,0.06775783174938402,0.0,218
0,2,0.0,,385.0,385.0,0,oracle,,1,0,2841,0.06775783174938402,0.0,218
0,3,0.0,,385.0,385.0,0,oracle,,2,0,2841,0.06775783174938402,0.0,218
0,4,0.0,,385.0,385.0,0,oracle,,3,0,2841,0.06775783174938402,0.0,218
0,5,0.0,,385.0,385.0,0,oracle,,4,0,2841,0.06775783174938402,0.0,218
0,6,0.0,,385.0,385.0,0,oracle,,1,0,2841,0.06775783174938402,0.0,218
0,7,0.0,,385.0,385.0,0,oracle,,1,0,2841,0.06775783174938402,0.0,218
0,8,0.0,,385.0,385.0,0,oracle,,7,0,2841,0.06775783174938402,0.0,218
0,9,0.0,,385.0,385.0,0,oracle,,1,0,2841,0.06775783174938402,0.0,218
0,10,0.0,,385.0,385.0,0,oracle,,3,0,2841,0.06775783174938402,0.0,218
0,11,0.0,,385.0,385.0,0,oracle,,3,0,2841,0.06775783174938402,0.0,218
0,0,0.0,,385.0,385.0,0,oracle,,7,0,2829,0.068045245669848,0.0,219
0,1,0.0,,385.0,385.0,0,oracle,,3,0,2829,0.068045245669848,0.0,219
0,2,0.0,,385.0,385.0,0,oracle,,3,0,2829,0.068045245669848,0.0,219
0,3,0.0,,385.0,385.0,0,oracle,,5,0,2829,0.068045245669848,0.0,219
0,4,0.0,,385.0,385.0,0,oracle,,5,0,2829,0.068045245669848,0.0,219
0,5,0.0,,385.0,385.0,0,oracle,,2,0,2829,0.068045245669848,0.0,219
0,6,0.0,,385.0,385.0,0,oracle,,1,0,2829,0.068045245669848,0.0,219
0,7,0.0,,385.0,385.0,0,oracle,,3,0,2829,0.068045245669848,0.0,219
0,8,0.0,,385.0,385.0,0,oracle,,2,0,2829,0.068045245669848,0.0,219
0,0,0.0,,385.0,385.0,0,oracle,,2,0,2820,0.06826241134751773,0.0,220
0,1,0.0,,385.0,385.0,0,oracle,,1,0,2820,0.06826241134751773,0.0,220
0,2,0.0,,385.0,385.0,0,oracle,,4,0,2820,0.06826241134751773,0.0,220
0,3,0.0,,385.0,385.0,0,oracle,,1,0,2820,0.06826241134751773,0.0,220
0,4,0.0,,385.0,385.0,0,oracle,,3,0,2820,0.06826241134751773,0.0,220
0,5,0.0,,385.0,385.0,0,oracle,,1,0,2820,0.06826241134751773,0.0,220
1,6,0.29999999999999993,2,382.0,385.0,1,oracle,0.03250591,3,3,2820,0.06826241134751773,9000.0,220
0,7,0.0,,382.0,382.0,0,oracle,,2,0,2820,0.06826241134751773,0.0,220
0,8,0.0,,382.0,382.0,0,oracle,,1,0,2820,0.06826241134751773,0.0,220
0,9,0.0,,382.0,382.0,0,oracle,,2,0,2820,0.06826241134751773,0.0,220
0,0,0.0,,382.0,382.0,0,oracle,,1,0,2810,0.06797153024911032,0.0,221
0,1,0.0,,382.0,382.0,0,oracle,,3,0,2810,0.06797153024911032,0.0,221
0,2,0.0,,382.0,382.0,0,oracle,,3,0,2810,0.06797153024911032,0.0,221
0,3,0.0,,382.0,382.0,0,oracle,,2,0,2810,0.06797153024911032,0.0,221
0,4,0.0,,382.0,382.0,0,oracle,,5,0,2810,0.06797153024911032,0.0,221
0,5,0.0,,382.0,382.0,0,oracle,,2,0,2810,0.06797153024911032,0.0,221
0,0,0.0,,382.0,382.0,0,oracle,,6,0,2804,0.0681169757489301,0.0,222
0,1,0.0,,382.0,382.0,0,oracle,,1,0,2804,0.0681169757489301,0.0,222
0,2,0.0,,382.0,382.0,0,oracle,,2,0,2804,0.0681169757489301,0.0,222
0,3,0.0,,382.0,382.0,0,oracle,,3,0,2804,0.0681169757489301,0.0,222
0,4,0.0,,382.0,382.0,0,oracle,,1,0,2804,0.0681169757489301,0.0,222
0,5,0.0,,382.0,382.0,0,oracle,,3,0,2804,0.0681169757489301,0.0,222
0,6,0.0,,382.0,382.0,0,oracle,,4,0,2804,0.0681169757489301,0.0,222
0,7,0.0,,382.0,382.0,0,oracle,,3,0,2804,0.0681169757489301,0.0,222
0,8,0.0,,382.0,382.0,0,oracle,,2,0,2804,0.0681169757489301,0.0,222
0,0,0.0,,382.0,382.0,0,oracle,,4,0,2795,0.06833631484794275,0.0,223
0,1,0.0,,382.0,382.0,0,oracle,,1,0,2795,0.06833631484794275,0.0,223
0,2,0.0,,382.0,382.0,0,oracle,,2,0,2795,0.06833631484794275,0.0,223
0,3,0.0,,382.0,382.0,0,oracle,,1,0,2795,0.06833631484794275,0.0,223
0,4,0.0,,382.0,382.0,0,oracle,,3,0,2795,0.06833631484794275,0.0,223
0,5,0.29999999999999993,2,382.0,382.0,1,oracle,0.032541102,1,0,2795,0.06833631484794275,0.0,223
0,6,0.0,,382.0,382.0,0,oracle,,1,0,2795,0.06833631484794275,0.0,223
0,7,0.0,,382.0,382.0,0,oracle,,1,0,2795,0.06833631484794275,0.0,223
0,8,0.0,,382.0,382.0,0,oracle,,1,0,2795,0.06833631484794275,0.0,223
0,9,0.0,,382.0,382.0,0,oracle,,7,0,2795,0.06833631484794275,0.0,223
0,10,0.0,,382.0,382.0,0,oracle,,2,0,2795,0.06833631484794275,0.0,223
0,11,0.0,,382.0,382.0,0,oracle,,3,0,2795,0.06833631484794275,0.0,223
0,12,0.0,,382.0,382.0,0,oracle,,2,0,2795,0.06833631484794275,0.0,223
0,0,0.0,,382.0,382.0,0,oracle,,2,0,2782,0.06865564342199856,0.0,224
0,1,0.0,,382.0,382.0,0,oracle,,2,0,2782,0.06865564342199856,0.0,224
0,2,0.0,,382.0,382.0,0,oracle,,4,0,2782,0.06865564342199856,0.0,224
0,3,0.0,,382.0,382.0,0,oracle,,1,0,2782,0.06865564342199856,0.0,224
0,4,0.0,,382.0,382.0,0,oracle,,3,0,2782,0.06865564342199856,0.0,224
0,5,0.0,,382.0,382.0,0,oracle,,1,0,2782,0.06865564342199856,0.0,224
0,6,0.0,,382.0,382.0,0,oracle,,2,0,2782,0.06865564342199856,0.0,224
0,7,0.0,,382.0,382.0,0,oracle,,3,0,2782,0.06865564342199856,0.0,224
0,8,0.0,,382.0,382.0,0,oracle,,1,0,2782,0.06865564342199856,0.0,224
0,0,0.0,,382.0,382.0,0,oracle,,1,0,2773,0.06887847097006852,0.0,225
0,1,0.0,,382.0,382.0,0,oracle,,6,0,2773,0.06887847097006852,0.0,225
0,2,0.0,,382.0,382.0,0,oracle,,1,0,2773,0.06887847097006852,0.0,225
0,3,0.0,,382.0,382.0,0,oracle,,1,0,2773,0.06887847097006852,0.0,225
0,4,0.0,,382.0,382.0,0,oracle,,3,0,2773,0.06887847097006852,0.0,225
0,5,0.0,,382.0,382.0,0,oracle,,1,0,2773,0.06887847097006852,0.0,225
0,6,0.0,,382.0,382.0,0,oracle,,2,0,2773,0.06887847097006852,0.0,225
0,7,0.0,,382.0,382.0,0,oracle,,1,0,2773,0.06887847097006852,0.0,225
0,8,0.0,,382.0,382.0,0,oracle,,2,0,2773,0.06887847097006852,0.0,225
0,9,0.0,,382.0,382.0,0,oracle,,3,0,2773,0.06887847097006852,0.0,225
0,10,0.0,,382.0,382.0,0,oracle,,1,0,2773,0.06887847097006852,0.0,225
0,11,0.0,,382.0,382.0,0,oracle,,4,0,2773,0.06887847097006852,0.0,225
0,12,0.0,,382.0,382.0,0,oracle,,2,0,2773,0.06887847097006852,0.0,225
0,13,0.0,,382.0,382.0,0,oracle,,4,0,2773,0.06887847097006852,0.0,225
0,14,0.0,,382.0,382.0,0,oracle,,2,0,2773,0.06887847097006852,0.0,225
0,0,0.0,,382.0,382.0,0,oracle,,4,0,2758,0.06925308194343727,0.0,226
0,1,0.0,,382.0,382.0,0,oracle,,2,0,2758,0.06925308194343727,0.0,226
0,2,0.0,,382.0,382.0,0,oracle,,1,0,2758,0.06925308194343727,0.0,226
0,3,0.0,,382.0,382.0,0,oracle,,1,0,2758,0.06925308194343727,0.0,226
0,4,0.0,,382.0,382.0,0,oracle,,1,0,2758,0.06925308194343727,0.0,226
0,5,0.0,,382.0,382.0,0,oracle,,1,0,2758,0.06925308194343727,0.0,226
0,6,0.0,,382.0,382.0,0,oracle,,1,0,2758,0.06925308194343727,0.0,226
0,7,0.0,,382.0,382.0,0,oracle,,1,0,2758,0.06925308194343727,0.0,226
0,8,0.0,,382.0,382.0,0,oracle,,5,0,2758,0.06925308194343727,0.0,226
0,9,0.29999999999999993,2,382.0,382.0,1,oracle,0.032977658,3,0,2758,0.06925308194343727,0.0,226
0,10,0.29999999999999993,2,382.0,382.0,1,oracle,0.032977658,1,0,2758,0.06925308194343727,0.0,226
0,11,0.0,,382.0,382.0,0,oracle,,3,0,2758,0.06925308194343727,0.0,226
0,12,0.0,,382.0,382.0,0,oracle,,3,0,2758,0.06925308194343727,0.0,226
0,13,0.0,,382.0,382.0,0,oracle,,5,0,2758,0.06925308194343727,0.0,226
0,14,0.0,,382.0,382.0,0,oracle,,2,0,2758,0.06925308194343727,0.0,226
0,15,0.0,,382.0,382.0,0,oracle,,4,0,2758,0.06925308194343727,0.0,226
0,0,0.0,,382.0,382.0,0,oracle,,1,0,2742,0.06965718453683442,0.0,227
0,1,0.0,,382.0,382.0,0,oracle,,5,0,2742,0.06965718453683442,0.0,227
0,2,0.0,,382.0,382.0,0,oracle,,2,0,2742,0.06965718453683442,0.0,227
0,3,0.0,,382.0,382.0,0,oracle,,3,0,2742,0.06965718453683442,0.0,227
