t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
151,0,2977.75,HIGH,NEW,LOW,1,0,0,0
151,1,10427.69,HIGH,RECURRING,LOW,2,0,1,0
151,2,10362.62,HIGH,NEW,HIGH,3,0,0,0
151,3,12280.90,HIGH,NEW,HIGH,1,1,1,0
151,4,2648.41,HIGH,NEW,HIGH,1,0,0,0
151,5,3508.46,HIGH,NEW,LOW,1,0,0,0
152,0,5286.66,HIGH,NEW,HIGH,0,0,1,0
152,1,19172.04,HIGH,NEW,LOW,3,2,0,0
152,2,5044.36,HIGH,RECURRING,LOW,0,1,0,0
153,0,10073.40,HIGH,RECURRING,LOW,1,0,1,0
153,1,36401.88,HIGH,RECURRING,LOW,2,0,2,2
154,0,5628.15,HIGH,NEW,HIGH,0,1,0,0
154,1,18657.09,HIGH,NEW,HIGH,0,1,2,0
154,2,3154.95,HIGH,NEW,HIGH,1,0,0,0
154,3,25257.74,HIGH,NEW,LOW,0,2,0,1
154,4,24291.27,HIGH,NEW,LOW,0,2,0,1
154,5,11757.97,HIGH,RECURRING,HIGH,0,0,0,1
155,0,14188.01,HIGH,NEW,LOW,1,2,0,0
155,1,11678.27,HIGH,RECURRING,LOW,0,2,0,0
155,2,20392.23,HIGH,NEW,HIGH,2,1,1,0
156,0,5968.21,HIGH,NEW,LOW,0,1,0,0
156,1,15859.16,HIGH,NEW,HIGH,1,2,0,0
156,2,10044.04,HIGH,RECURRING,LOW,1,0,1,0
157,0,11160.02,HIGH,NEW,LOW,0,2,0,0
157,1,20407.78,HIGH,RECURRING,LOW,2,1,0,1
157,2,32078.52,HIGH,RECURRING,LOW,1,1,3,0
157,3,13439.80,HIGH,RECURRING,HIGH,0,1,1,0
157,4,12970.75,HIGH,RECURRING,HIGH,0,1,0,1
157,5,6805.63,HIGH,RECURRING,LOW,0,0,1,0
158,0,9581.54,HIGH,NEW,HIGH,3,0,0,0
158,1,9257.82,HIGH,NEW,LOW,3,0,0,0
158,2,2571.99,HIGH,NEW,LOW,1,0,0,0
159,0,8839.60,HIGH,RECURRING,HIGH,1,1,0,0
160,0,5017.95,HIGH,NEW,LOW,2,0,0,0
160,1,16066.82,HIGH,RECURRING,LOW,1,2,0,0
160,2,17130.62,HIGH,RECURRING,LOW,3,0,1,0
160,3,17008.34,HIGH,NEW,HIGH,2,0,2,0
160,4,13111.73,HIGH,RECURRING,HIGH,1,2,0,0
161,0,4794.92,HIGH,NEW,LOW,0,1,0,0
161,1,7309.47,HIGH,RECURRING,LOW,1,1,0,0
161,2,12643.82,HIGH,NEW,HIGH,2,1,0,0
161,3,13983.59,HIGH,NEW,LOW,1,2,0,0
162,0,3053.21,HIGH,NEW,LOW,1,0,0,0
162,1,10987.93,HIGH,RECURRING,LOW,2,0,1,0
162,2,17839.82,HIGH,RECURRING,HIGH,1,1,0,1
162,3,8504.19,HIGH,NEW,LOW,1,0,1,0
163,0,2575.28,HIGH,RECURRING,LOW,1,0,0,0
163,1,5305.11,HIGH,NEW,LOW,0,1,0,0
163,2,12759.27,HIGH,NEW,LOW,0,1,1,0
163,3,20863.98,HIGH,NEW,LOW,2,3,0,0
163,4,14151.87,HIGH,RECURRING,LOW,0,0,2,0
164,0,17209.94,HIGH,NEW,LOW,1,2,0,0
164,1,25245.35,HIGH,NEW,LOW,4,1,2,0
164,2,12579.91,HIGH,NEW,LOW,1,1,1,0
164,3,16808.00,HIGH,RECURRING,LOW,3,1,0,0
165,0,27695.46,HIGH,NEW,LOW,2,0,0,2
166,0,19126.24,HIGH,NEW,LOW,0,0,0,2
166,1,5091.72,HIGH,NEW,LOW,2,0,0,0
166,2,6327.99,HIGH,NEW,LOW,2,0,0,0
166,3,5590.16,HIGH,RECURRING,HIGH,0,1,0,0
166,4,24494.91,HIGH,NEW,HIGH,2,2,1,0
167,0,17705.10,HIGH,RECURRING,HIGH,2,0,0,1
167,1,18182.02,HIGH,RECURRING,LOW,3,0,0,1
167,2,5068.77,HIGH,RECURRING,LOW,0,1,0,0
167,3,29037.18,HIGH,NEW,LOW,1,1,1,1
168,0,2952.20,HIGH,NEW,LOW,1,0,0,0
168,1,19153.68,HIGH,NEW,HIGH,3,2,0,0
168,2,9064.41,HIGH,RECURRING,HIGH,1,0,1,0
169,0,16916.39,HIGH,RECURRING,LOW,3,1,0,0
169,1,17568.07,HIGH,RECURRING,HIGH,0,1,0,1
170,0,15989.99,HIGH,RECURRING,LOW,1,2,0,0
172,0,6238.96,HIGH,RECURRING,LOW,0,1,0,0
172,1,6469.08,HIGH,RECURRING,LOW,2,0,0,0
172,2,3502.02,HIGH,NEW,LOW,1,0,0,0
172,3,8193.68,HIGH,NEW,LOW,0,0,0,1
173,0,12095.03,HIGH,RECURRING,LOW,2,1,0,0
173,1,2575.24,HIGH,NEW,HIGH,1,0,0,0
173,2,16247.51,HIGH,RECURRING,HIGH,1,0,2,0
174,0,18480.34,HIGH,NEW,HIGH,0,1,0,1
175,0,17297.21,HIGH,RECURRING,LOW,1,1,1,0
176,0,13607.50,HIGH,NEW,HIGH,1,0,2,0
176,1,30009.37,HIGH,NEW,LOW,5,0,0,1
176,2,23039.00,HIGH,NEW,HIGH,2,1,0,1
176,3,5431.96,HIGH,NEW,HIGH,0,1,0,0
176,4,14898.79,HIGH,NEW,HIGH,1,1,1,0
176,5,14786.89,HIGH,NEW,LOW,4,0,0,0
177,0,9901.07,HIGH,NEW,HIGH,1,1,0,0
177,1,6353.51,HIGH,RECURRING,LOW,0,0,1,0
177,2,18264.93,HIGH,RECURRING,LOW,3,0,1,0
177,3,2834.01,HIGH,NEW,LOW,1,0,0,0
177,4,2997.01,HIGH,RECURRING,LOW,1,0,0,0
178,0,6749.73,HIGH,NEW,LOW,2,0,0,0
178,1,14279.74,HIGH,NEW,HIGH,0,1,0,1
178,2,15318.05,HIGH,NEW,HIGH,3,1,0,0
178,3,17012.26,HIGH,RECURRING,HIGH,1,2,0,0
178,4,6162.81,HIGH,RECURRING,LOW,0,1,0,0
178,5,13935.92,HIGH,RECURRING,HIGH,1,2,0,0
179,0,13553.12,HIGH,RECURRING,HIGH,1,0,0,1
180,0,5425.51,HIGH,NEW,HIGH,0,0,1,0
181,0,22603.36,HIGH,NEW,LOW,1,1,1,1
181,1,2509.11,HIGH,RECURRING,LOW,1,0,0,0
181,2,3162.34,HIGH,NEW,LOW,1,0,0,0
182,0,6301.09,HIGH,NEW,LOW,0,1,0,0
182,1,2875.52,HIGH,RECURRING,LOW,1,0,0,0
182,2,2975.66,HIGH,RECURRING,LOW,1,0,0,0
183,0,18601.52,HIGH,NEW,HIGH,2,1,1,0
183,1,5219.91,HIGH,NEW,LOW,2,0,0,0
183,2,19296.06,HIGH,NEW,LOW,0,3,0,0
183,3,20247.31,HIGH,RECURRING,LOW,0,3,0,0
183,4,28165.90,HIGH,RECURRING,HIGH,0,2,1,1
183,5,18944.05,HIGH,NEW,LOW,1,0,1,1
183,6,17959.71,HIGH,NEW,LOW,3,1,0,0
184,0,2568.49,HIGH,NEW,HIGH,1,0,0,0
184,1,10772.19,HIGH,NEW,LOW,3,0,0,0
184,2,3653.96,HIGH,NEW,LOW,1,0,0,0
184,3,3638.10,HIGH,NEW,HIGH,1,0,0,0
185,0,16071.23,HIGH,NEW,HIGH,1,0,1,1
186,0,9301.13,HIGH,RECURRING,LOW,0,1,1,0
186,1,19185.42,HIGH,NEW,LOW,3,1,1,0
187,0,8841.61,HIGH,NEW,HIGH,1,1,0,0
187,1,3562.33,HIGH,RECURRING,LOW,1,0,0,0
187,2,5140.91,HIGH,NEW,HIGH,2,0,0,0
187,3,29491.70,HIGH,RECURRING,LOW,2,0,2,1
187,4,4977.60,HIGH,NEW,HIGH,0,1,0,0
188,0,10557.04,HIGH,RECURRING,LOW,2,1,0,0
188,1,17487.12,HIGH,RECURRING,LOW,2,0,2,0
188,2,10717.21,HIGH,NEW,LOW,2,0,1,0
188,3,23030.74,HIGH,NEW,LOW,0,1,1,1
188,4,10434.55,HIGH,RECURRING,HIGH,1,1,0,0
189,0,12170.53,HIGH,RECURRING,HIGH,0,0,2,0
189,1,5465.32,HIGH,NEW,LOW,0,1,0,0
189,2,11143.64,HIGH,RECURRING,LOW,1,0,0,1
190,0,5098.89,HIGH,RECURRING,LOW,0,1,0,0
190,1,11243.53,HIGH,NEW,LOW,0,2,0,0
190,2,16294.69,HIGH,RECURRING,LOW,1,1,1,0
191,0,23593.25,HIGH,RECURRING,HIGH,3,0,3,0
191,1,10091.13,HIGH,RECURRING,LOW,1,1,0,0
192,0,3469.93,HIGH,RECURRING,LOW,1,0,0,0
192,1,6283.48,HIGH,RECURRING,HIGH,0,1,0,0
192,2,12736.87,HIGH,RECURRING,LOW,2,0,1,0
193,0,8633.99,HIGH,NEW,HIGH,3,0,0,0
193,1,17263.14,HIGH,NEW,HIGH,1,2,1,0
193,2,12063.10,HIGH,NEW,HIGH,2,0,1,0
194,0,13172.26,HIGH,RECURRING,LOW,3,1,0,0
194,1,9067.78,HIGH,NEW,HIGH,0,2,0,0
194,2,9091.70,HIGH,NEW,HIGH,1,1,0,0
194,3,26523.49,HIGH,RECURRING,LOW,3,1,0,1
194,4,7661.40,HIGH,RECURRING,HIGH,1,0,1,0
195,0,12501.05,HIGH,NEW,HIGH,4,0,0,0
195,1,15319.07,HIGH,NEW,HIGH,1,2,0,0
195,2,6585.12,HIGH,NEW,HIGH,0,0,1,0
195,3,5845.11,HIGH,NEW,LOW,0,1,0,0
196,0,12407.91,HIGH,NEW,HIGH,0,2,0,0
196,1,9559.04,HIGH,RECURRING,LOW,1,1,0,0
196,2,8876.64,HIGH,NEW,LOW,1,1,0,0
197,0,7388.45,HIGH,NEW,LOW,1,1,0,0
197,1,22388.28,HIGH,NEW,HIGH,1,2,1,0
197,2,4593.00,HIGH,RECURRING,HIGH,0,1,0,0
197,3,3331.22,HIGH,NEW,LOW,1,0,0,0
197,4,3585.01,HIGH,NEW,LOW,1,0,0,0
197,5,24733.54,HIGH,NEW,HIGH,1,2,2,0
198,0,6801.84,HIGH,NEW,LOW,0,0,1,0
198,1,26474.77,HIGH,NEW,HIGH,2,3,1,0
198,2,14415.39,HIGH,NEW,HIGH,1,2,0,0
199,0,19936.58,HIGH,NEW,LOW,2,2,0,0
199,1,13594.22,HIGH,NEW,LOW,0,1,1,0
200,0,37255.26,HIGH,RECURRING,HIGH,2,2,2,1
201,0,5109.86,HIGH,NEW,HIGH,0,1,0,0
202,0,9224.39,HIGH,NEW,HIGH,1,0,1,0
204,0,20554.10,HIGH,NEW,HIGH,4,2,0,0
204,1,21623.38,HIGH,NEW,LOW,4,0,1,0
204,2,8484.15,HIGH,RECURRING,LOW,1,0,1,0
204,3,17875.96,HIGH,NEW,LOW,3,0,1,0
204,4,2599.99,HIGH,NEW,LOW,1,0,0,0
204,5,12839.43,HIGH,RECURRING,HIGH,3,0,1,0
204,6,7175.71,HIGH,NEW,HIGH,2,0,0,0
205,0,14793.31,HIGH,RECURRING,LOW,3,0,1,0
205,1,13493.72,HIGH,NEW,HIGH,1,0,2,0
205,2,25563.68,HIGH,NEW,HIGH,4,1,0,1
205,3,6669.15,HIGH,NEW,HIGH,0,0,1,0
205,4,2925.48,HIGH,RECURRING,LOW,1,0,0,0
205,5,5681.48,HIGH,NEW,LOW,0,0,1,0
205,6,6146.48,HIGH,NEW,HIGH,0,1,0,0
206,0,18430.82,HIGH,NEW,LOW,2,0,0,1
206,1,15413.26,HIGH,RECURRING,LOW,1,2,0,0
206,2,6643.28,HIGH,NEW,LOW,0,0,1,0
206,3,7014.45,HIGH,NEW,LOW,0,0,1,0
207,0,21422.53,HIGH,NEW,LOW,1,3,0,0
207,1,4957.24,HIGH,NEW,LOW,0,0,1,0
207,2,11503.62,HIGH,NEW,LOW,1,0,0,1
207,3,14749.87,HIGH,NEW,LOW,1,1,1,0
207,4,27533.28,HIGH,RECURRING,LOW,1,0,0,2
207,5,12557.55,HIGH,NEW,LOW,4,0,0,0
208,0,17418.08,HIGH,NEW,HIGH,4,1,0,0
208,1,23749.69,HIGH,RECURRING,LOW,2,0,0,2
209,0,5692.66,HIGH,RECURRING,LOW,2,0,0,0
209,1,8306.62,HIGH,NEW,LOW,1,0,1,0
209,2,15418.32,HIGH,RECURRING,LOW,1,2,0,0
210,0,31758.89,HIGH,NEW,LOW,0,2,1,1
210,1,21688.63,HIGH,NEW,LOW,1,2,1,0
211,0,5725.95,HIGH,RECURRING,LOW,0,0,1,0
211,1,9553.42,HIGH,NEW,LOW,1,1,0,0
211,2,7273.63,HIGH,NEW,LOW,1,1,0,0
211,3,22016.96,HIGH,NEW,HIGH,2,1,2,0
212,0,29491.23,HIGH,RECURRING,LOW,0,1,2,1
212,1,3359.63,HIGH,RECURRING,HIGH,1,0,0,0
212,2,13654.88,HIGH,NEW,HIGH,0,1,0,1
212,3,23953.33,HIGH,RECURRING,HIGH,2,1,0,1
213,0,9501.61,HIGH,RECURRING,LOW,3,0,0,0
214,0,16063.01,HIGH,RECURRING,HIGH,1,2,0,0
214,1,13444.03,HIGH,RECURRING,LOW,2,0,1,0
215,0,25462.03,HIGH,RECURRING,LOW,1,1,1,1
215,1,8354.34,HIGH,NEW,LOW,0,0,0,1
216,0,16927.47,HIGH,NEW,HIGH,1,0,1,1
216,1,12091.05,HIGH,RECURRING,LOW,2,0,1,0
217,0,11695.84,HIGH,RECURRING,LOW,2,1,0,0
217,1,11030.75,HIGH,NEW,LOW,3,0,0,0
217,2,18284.79,HIGH,NEW,LOW,2,1,0,1
217,3,18740.52,HIGH,NEW,HIGH,2,2,0,0
218,0,11608.55,HIGH,NEW,HIGH,0,2,0,0
219,0,3428.27,HIGH,RECURRING,LOW,1,0,0,0
219,1,3739.92,HIGH,RECURRING,HIGH,1,0,0,0
220,0,15371.44,HIGH,NEW,HIGH,1,0,0,1
220,1,2660.70,HIGH,NEW,HIGH,1,0,0,0
221,0,19748.30,HIGH,RECURRING,HIGH,3,1,1,0
221,1,8907.61,HIGH,NEW,LOW,1,1,0,0
222,0,6968.23,HIGH,NEW,LOW,2,0,0,0
223,0,24808.82,HIGH,NEW,LOW,2,1,1,1
223,1,30904.42,HIGH,RECURRING,HIGH,2,2,1,1
223,2,6809.33,HIGH,NEW,HIGH,0,0,1,0
223,3,34488.23,HIGH,NEW,HIGH,4,0,0,2
223,4,11064.14,HIGH,RECURRING,LOW,0,2,0,0
224,0,8449.32,HIGH,NEW,LOW,1,0,1,0
224,1,16456.72,HIGH,NEW,HIGH,0,1,0,1
224,2,10226.89,HIGH,NEW,LOW,0,0,0,1
225,0,7144.90,HIGH,RECURRING,HIGH,0,0,1,0
225,1,8436.36,HIGH,RECURRING,LOW,3,0,0,0
225,2,3482.95,HIGH,NEW,LOW,1,0,0,0
225,3,6341.33,HIGH,NEW,LOW,2,0,0,0
226,0,12510.53,HIGH,RECURRING,LOW,2,0,1,0
226,1,22173.55,HIGH,NEW,LOW,1,1,0,1
226,2,3142.35,HIGH,RECURRING,HIGH,1,0,0,0
226,3,2811.26,HIGH,NEW,HIGH,1,0,0,0
227,0,22328.81,HIGH,NEW,HIGH,2,1,0,1
228,0,10045.15,HIGH,NEW,HIGH,0,1,1,0
228,1,14593.16,HIGH,NEW,LOW,1,0,0,1
228,2,22789.92,HIGH,NEW,HIGH,1,2,1,0
228,3,24430.53,HIGH,NEW,LOW,2,0,1,1
228,4,31508.00,HIGH,NEW,LOW,3,1,0,2
228,5,6146.84,HIGH,NEW,HIGH,0,1,0,0
228,6,39580.45,HIGH,NEW,LOW,3,1,2,1
228,7,4536.33,HIGH,NEW,HIGH,0,1,0,0
229,0,19583.04,HIGH,NEW,LOW,1,1,0,1
229,1,3193.00,HIGH,NEW,HIGH,1,0,0,0
229,2,13134.33,HIGH,NEW,LOW,0,1,1,0
229,3,16322.54,HIGH,NEW,LOW,2,1,1,0
230,0,12340.14,HIGH,NEW,LOW,2,1,0,0
230,1,13443.98,HIGH,NEW,HIGH,0,1,1,0
230,2,8756.09,HIGH,NEW,LOW,1,1,0,0
230,3,25956.95,HIGH,RECURRING,LOW,1,3,0,1
231,0,11234.21,HIGH,RECURRING,LOW,0,0,2,0
231,1,16359.70,HIGH,RECURRING,LOW,2,2,0,0
232,0,11978.67,HIGH,RECURRING,LOW,1,0,0,1
232,1,26541.26,HIGH,NEW,LOW,3,1,2,0
232,2,5478.84,HIGH,NEW,LOW,0,1,0,0
232,3,2566.85,HIGH,RECURRING,HIGH,1,0,0,0
234,0,23603.92,HIGH,NEW,LOW,2,1,0,1
235,0,17102.07,HIGH,NEW,LOW,0,0,1,1
237,0,9605.83,HIGH,RECURRING,LOW,1,1,0,0
237,1,8445.91,HIGH,NEW,LOW,1,1,0,0
237,2,5075.12,HIGH,RECURRING,LOW,0,1,0,0
238,0,13663.40,HIGH,NEW,HIGH,2,0,1,0
238,1,3212.80,HIGH,RECURRING,LOW,1,0,0,0
238,2,9757.12,HIGH,NEW,LOW,1,0,1,0
239,0,5562.36,HIGH,RECURRING,HIGH,2,0,0,0
239,1,2953.24,HIGH,NEW,HIGH,1,0,0,0
239,2,22528.40,HIGH,RECURRING,HIGH,1,3,0,0
239,3,27898.76,HIGH,NEW,LOW,2,1,0,2
240,0,26157.10,HIGH,NEW,LOW,2,1,1,1
240,1,3026.09,HIGH,RECURRING,LOW,1,0,0,0
241,0,29071.80,HIGH,NEW,LOW,4,0,2,0
241,1,33416.13,HIGH,RECURRING,LOW,0,4,1,0
241,2,19413.90,HIGH,NEW,LOW,0,2,1,0
241,3,12573.10,HIGH,NEW,LOW,1,0,2,0
242,0,22882.62,HIGH,NEW,LOW,0,1,1,1
242,1,10057.77,HIGH,NEW,HIGH,2,0,1,0
242,2,8806.30,HIGH,RECURRING,HIGH,1,1,0,0
243,0,25635.30,HIGH,NEW,HIGH,2,1,0,1
243,1,13222.82,HIGH,NEW,LOW,0,1,1,0
243,2,11130.72,HIGH,NEW,HIGH,0,0,0,1
243,3,19486.06,HIGH,RECURRING,HIGH,4,0,1,0
244,0,11028.99,HIGH,RECURRING,LOW,0,1,1,0
245,0,19291.37,HIGH,NEW,HIGH,1,1,0,1
245,1,2582.10,HIGH,RECURRING,LOW,1,0,0,0
245,2,5981.16,HIGH,NEW,LOW,0,0,1,0
245,3,21660.50,HIGH,NEW,LOW,1,2,1,0
245,4,2583.87,HIGH,NEW,HIGH,1,0,0,0
245,5,26476.29,HIGH,NEW,HIGH,2,1,2,0
246,0,14386.49,HIGH,NEW,LOW,2,1,1,0
246,1,2527.79,HIGH,RECURRING,LOW,1,0,0,0
247,0,5098.78,HIGH,NEW,LOW,0,1,0,0
247,1,16641.54,HIGH,RECURRING,LOW,4,1,0,0
247,2,21398.35,HIGH,NEW,HIGH,1,3,0,0
249,0,10317.47,HIGH,RECURRING,HIGH,1,0,1,0
249,1,3748.52,HIGH,RECURRING,LOW,1,0,0,0
249,2,3516.92,HIGH,RECURRING,HIGH,1,0,0,0
250,0,9385.77,HIGH,RECURRING,HIGH,0,0,0,1
250,1,10681.54,HIGH,RECURRING,LOW,3,0,0,0
250,2,9466.08,HIGH,NEW,LOW,1,1,0,0
251,0,17558.31,HIGH,RECURRING,LOW,1,1,2,0
251,1,9614.67,HIGH,NEW,HIGH,1,0,1,0
252,0,21741.88,HIGH,NEW,LOW,1,1,0,1
252,1,8928.68,HIGH,NEW,LOW,3,0,0,0
252,2,17239.66,HIGH,NEW,LOW,1,0,1,1
253,0,24366.85,HIGH,NEW,LOW,0,3,1,0
253,1,2657.51,HIGH,NEW,LOW,1,0,0,0
253,2,12986.39,HIGH,NEW,LOW,1,0,0,1
254,0,13746.23,HIGH,NEW,LOW,2,0,1,0
254,1,7130.85,HIGH,NEW,LOW,1,1,0,0
255,0,3550.32,HIGH,NEW,LOW,1,0,0,0
255,1,16622.84,HIGH,RECURRING,HIGH,3,0,1,0
255,2,19263.21,HIGH,RECURRING,LOW,2,1,2,0
255,3,8192.60,HIGH,NEW,HIGH,1,1,0,0
256,0,2859.74,HIGH,NEW,LOW,1,0,0,0
256,1,20575.02,HIGH,NEW,LOW,3,1,1,0
257,0,16678.45,HIGH,NEW,LOW,0,3,0,0
257,1,10235.46,HIGH,RECURRING,LOW,1,1,0,0
257,2,13177.17,HIGH,RECURRING,LOW,1,2,0,0
257,3,18554.39,HIGH,NEW,LOW,2,1,1,0
258,0,7634.18,HIGH,NEW,LOW,1,1,0,0
258,1,5807.15,HIGH,NEW,HIGH,0,0,1,0
259,0,21771.63,HIGH,NEW,HIGH,3,2,1,0
259,1,11306.07,HIGH,NEW,LOW,0,0,0,1
259,2,26104.48,HIGH,RECURRING,LOW,2,1,1,1
260,0,3674.68,HIGH,NEW,LOW,1,0,0,0
260,1,6495.28,HIGH,NEW,LOW,0,1,0,0
260,2,6152.94,HIGH,RECURRING,HIGH,0,0,1,0
260,3,34993.78,HIGH,NEW,LOW,2,0,1,2
260,4,32805.48,HIGH,NEW,LOW,0,4,1,0
261,0,6478.25,HIGH,NEW,LOW,0,1,0,0
261,1,5141.37,HIGH,NEW,LOW,2,0,0,0
261,2,11124.26,HIGH,NEW,LOW,2,1,0,0
261,3,18634.33,HIGH,NEW,HIGH,1,2,1,0
262,0,19086.12,HIGH,NEW,HIGH,2,2,0,0
262,1,7461.98,HIGH,RECURRING,LOW,1,1,0,0
262,2,10485.47,HIGH,NEW,HIGH,0,2,0,0
263,0,2557.76,HIGH,NEW,LOW,1,0,0,0
263,1,13247.52,HIGH,NEW,HIGH,1,2,0,0
263,2,7335.16,HIGH,RECURRING,HIGH,1,0,1,0
263,3,6740.86,HIGH,RECURRING,LOW,0,1,0,0
263,4,20435.62,HIGH,RECURRING,LOW,1,2,0,1
264,0,19193.89,HIGH,NEW,HIGH,3,2,0,0
264,1,17761.93,HIGH,RECURRING,HIGH,2,1,1,0
264,2,9228.50,HIGH,RECURRING,LOW,3,0,0,0
265,0,27719.68,HIGH,NEW,HIGH,2,3,0,0
265,1,13115.77,HIGH,NEW,HIGH,0,1,0,1
265,2,6568.36,HIGH,RECURRING,LOW,2,0,0,0
265,3,11285.20,HIGH,NEW,LOW,0,1,1,0
267,0,7763.66,HIGH,NEW,HIGH,1,0,1,0
268,0,18020.86,HIGH,RECURRING,LOW,5,0,0,0
268,1,26107.31,HIGH,RECURRING,HIGH,1,0,2,1
269,0,8934.75,HIGH,NEW,LOW,0,0,0,1
269,1,15787.85,HIGH,RECURRING,LOW,0,1,0,1
269,2,7152.08,HIGH,NEW,LOW,2,0,0,0
269,3,6884.16,HIGH,NEW,LOW,0,0,1,0
270,0,12091.53,HIGH,NEW,HIGH,1,2,0,0
270,1,2622.12,HIGH,RECURRING,HIGH,1,0,0,0
270,2,3565.96,HIGH,RECURRING,LOW,1,0,0,0
270,3,9501.96,HIGH,NEW,LOW,1,1,0,0
270,4,8049.19,HIGH,NEW,LOW,1,1,0,0
270,5,13699.90,HIGH,NEW,LOW,2,0,1,0
270,6,13758.69,HIGH,RECURRING,HIGH,2,0,0,1
271,0,3025.54,HIGH,NEW,HIGH,1,0,0,0
271,1,12528.65,HIGH,NEW,LOW,3,1,0,0
272,0,11628.73,HIGH,NEW,LOW,4,0,0,0
272,1,8054.70,HIGH,NEW,LOW,1,1,0,0
272,2,18214.08,HIGH,RECURRING,HIGH,3,0,0,1
273,0,17098.19,HIGH,NEW,LOW,1,1,0,1
273,1,2585.18,HIGH,RECURRING,LOW,1,0,0,0
273,2,18192.72,HIGH,RECURRING,HIGH,0,1,0,1
274,0,16523.92,HIGH,RECURRING,LOW,2,1,1,0
274,1,6234.46,HIGH,RECURRING,HIGH,0,1,0,0
274,2,16438.73,HIGH,RECURRING,HIGH,1,2,0,0
274,3,25514.23,HIGH,RECURRING,LOW,3,1,0,1
275,0,3489.01,HIGH,NEW,HIGH,1,0,0,0
275,1,21030.74,HIGH,NEW,LOW,0,2,2,0
275,2,5916.63,HIGH,NEW,HIGH,2,0,0,0
275,3,10044.40,HIGH,NEW,LOW,0,0,0,1
276,0,11943.45,HIGH,NEW,HIGH,1,0,0,1
276,1,19753.54,HIGH,NEW,LOW,3,0,2,0
276,2,9860.66,HIGH,RECURRING,LOW,1,1,0,0
277,0,5003.47,HIGH,RECURRING,HIGH,0,1,0,0
277,1,23127.38,HIGH,NEW,HIGH,1,1,1,1
277,2,8150.04,HIGH,RECURRING,HIGH,0,0,0,1
277,3,12682.47,HIGH,RECURRING,HIGH,2,1,0,0
278,0,5481.19,HIGH,RECURRING,HIGH,2,0,0,0
278,1,2826.14,HIGH,NEW,HIGH,1,0,0,0
278,2,3279.34,HIGH,RECURRING,HIGH,1,0,0,0
279,0,12882.87,HIGH,NEW,LOW,1,2,0,0
280,0,13079.64,HIGH,NEW,HIGH,1,0,0,1
280,1,17771.36,HIGH,NEW,LOW,3,1,0,0
280,2,25648.83,HIGH,NEW,HIGH,4,3,0,0
280,3,12140.20,HIGH,NEW,LOW,1,0,0,1
280,4,13326.89,HIGH,NEW,HIGH,0,1,1,0
281,0,25409.43,HIGH,NEW,HIGH,2,1,0,1
281,1,5949.44,HIGH,RECURRING,LOW,0,0,1,0
281,2,20658.88,HIGH,RECURRING,HIGH,1,1,1,1
281,3,16496.12,HIGH,NEW,LOW,3,1,0,0
282,0,9484.87,HIGH,NEW,HIGH,1,1,0,0
282,1,16035.83,HIGH,NEW,LOW,3,1,0,0
283,0,4815.51,HIGH,RECURRING,LOW,0,1,0,0
283,1,4635.99,HIGH,NEW,HIGH,0,1,0,0
283,2,30752.49,HIGH,RECURRING,LOW,1,0,1,2
283,3,15633.01,HIGH,NEW,LOW,1,0,1,1
284,0,13177.74,HIGH,NEW,LOW,2,0,1,0
284,1,5879.55,HIGH,RECURRING,HIGH,0,1,0,0
284,2,5773.12,HIGH,RECURRING,LOW,0,1,0,0
285,0,10040.39,HIGH,NEW,HIGH,1,1,0,0
285,1,12481.16,HIGH,RECURRING,HIGH,0,1,1,0
286,0,7727.02,HIGH,RECURRING,LOW,1,0,1,0
286,1,16538.00,HIGH,NEW,HIGH,1,2,0,0
286,2,3279.92,HIGH,NEW,LOW,1,0,0,0
286,3,17814.08,HIGH,NEW,LOW,2,2,0,0
287,0,3736.88,HIGH,RECURRING,HIGH,1,0,0,0
287,1,13945.78,HIGH,RECURRING,HIGH,1,1,1,0
288,0,11703.51,HIGH,RECURRING,LOW,0,2,0,0
288,1,14884.81,HIGH,RECURRING,LOW,4,0,1,0
288,2,25720.36,HIGH,NEW,LOW,2,0,3,0
288,3,19115.18,HIGH,NEW,HIGH,2,1,1,0
288,4,7120.79,HIGH,RECURRING,HIGH,0,0,1,0
289,0,15053.09,HIGH,RECURRING,LOW,1,1,1,0
289,1,7048.71,HIGH,NEW,HIGH,0,0,1,0
289,2,8687.49,HIGH,NEW,HIGH,1,1,0,0
289,3,14352.98,HIGH,RECURRING,HIGH,1,1,1,0
289,4,14323.38,HIGH,NEW,HIGH,4,0,0,0
289,5,24062.32,HIGH,NEW,LOW,1,2,1,0
290,0,22597.19,HIGH,NEW,LOW,1,3,0,0
290,1,17656.76,HIGH,RECURRING,HIGH,0,0,1,1
290,2,8618.92,HIGH,NEW,LOW,1,1,0,0
290,3,3162.68,HIGH,NEW,HIGH,1,0,0,0
291,0,26246.62,HIGH,NEW,LOW,1,1,1,1
291,1,20812.12,HIGH,NEW,LOW,4,1,1,0
291,2,17870.10,HIGH,NEW,LOW,0,2,1,0
292,0,19178.43,HIGH,RECURRING,LOW,2,3,0,0
292,1,16825.81,HIGH,NEW,LOW,0,3,0,0
292,2,5659.27,HIGH,NEW,HIGH,0,1,0,0
293,0,10455.21,HIGH,NEW,LOW,0,0,0,1
294,0,13846.77,HIGH,NEW,HIGH,1,2,0,0
