t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
124,0,7609.56,HIGH,NEW,LOW,1,0,1,0
124,1,7171.80,HIGH,NEW,LOW,0,0,0,1
124,2,2814.45,HIGH,NEW,LOW,1,0,0,0
124,3,13974.47,HIGH,NEW,LOW,2,0,0,1
124,4,11318.88,HIGH,NEW,LOW,2,0,1,0
124,5,7510.19,HIGH,NEW,LOW,0,0,0,1
124,6,9080.74,HIGH,NEW,LOW,0,0,2,0
124,7,7804.32,HIGH,RECURRING,LOW,1,1,0,0
124,8,21451.60,HIGH,RECURRING,LOW,1,2,0,1
124,9,9305.21,HIGH,NEW,LOW,0,0,0,1
124,10,8139.64,HIGH,NEW,LOW,3,0,0,0
125,0,13446.15,HIGH,RECURRING,HIGH,0,0,0,1
125,1,10647.08,HIGH,NEW,HIGH,1,1,0,0
125,2,8342.85,HIGH,NEW,LOW,0,2,0,0
125,3,2522.46,HIGH,NEW,LOW,1,0,0,0
125,4,13721.10,HIGH,NEW,LOW,2,2,0,0
125,5,25303.15,HIGH,RECURRING,LOW,2,4,0,0
126,0,4291.48,HIGH,NEW,LOW,0,1,0,0
126,1,7166.78,HIGH,RECURRING,LOW,1,1,0,0
126,2,7710.80,HIGH,NEW,HIGH,2,0,0,0
126,3,14049.97,HIGH,NEW,LOW,3,0,1,0
126,4,7750.10,HIGH,RECURRING,HIGH,0,0,1,0
126,5,12957.08,HIGH,RECURRING,LOW,0,1,0,1
127,0,4423.22,HIGH,NEW,LOW,2,0,0,0
127,1,7104.06,HIGH,NEW,HIGH,2,0,0,0
127,2,21247.42,HIGH,RECURRING,HIGH,2,0,2,0
127,3,7424.43,HIGH,NEW,LOW,3,0,0,0
127,4,15959.43,HIGH,NEW,LOW,3,2,0,0
127,5,8345.92,HIGH,NEW,HIGH,2,0,0,0
127,6,2930.61,HIGH,NEW,LOW,1,0,0,0
127,7,15065.23,HIGH,NEW,LOW,0,1,2,0
128,0,5506.53,HIGH,NEW,LOW,2,0,0,0
128,1,27621.82,HIGH,NEW,LOW,2,2,1,1
128,2,13353.13,HIGH,NEW,LOW,1,0,2,0
129,0,4970.14,HIGH,NEW,LOW,0,1,0,0
129,1,4650.76,HIGH,NEW,HIGH,1,0,0,0
129,2,19656.22,HIGH,RECURRING,HIGH,1,0,0,1
129,3,10570.75,HIGH,NEW,LOW,2,1,0,0
129,4,7075.77,HIGH,RECURRING,LOW,1,0,1,0
129,5,8277.02,HIGH,NEW,LOW,0,1,1,0
129,6,3954.22,HIGH,RECURRING,HIGH,1,0,0,0
129,7,26052.41,HIGH,RECURRING,LOW,3,1,1,1
129,8,22947.27,HIGH,NEW,HIGH,2,1,1,0
129,9,8724.94,HIGH,NEW,LOW,0,0,0,1
130,0,13830.62,HIGH,NEW,LOW,1,2,0,0
130,1,8743.66,HIGH,NEW,LOW,3,0,0,0
130,2,9708.88,HIGH,NEW,LOW,0,2,0,0
130,3,7562.02,HIGH,NEW,LOW,1,1,0,0
130,4,11479.27,HIGH,NEW,HIGH,1,0,1,0
130,5,10420.77,HIGH,NEW,LOW,1,0,0,1
131,0,21082.80,HIGH,NEW,HIGH,1,2,0,0
131,1,2921.76,HIGH,RECURRING,LOW,1,0,0,0
131,2,9096.32,HIGH,NEW,HIGH,0,0,1,0
133,0,11164.93,HIGH,NEW,LOW,3,1,0,0
133,1,11007.63,HIGH,RECURRING,LOW,2,1,0,0
133,2,10984.63,HIGH,NEW,HIGH,1,1,0,0
133,3,11657.30,HIGH,NEW,LOW,2,0,1,0
133,4,10668.63,HIGH,NEW,LOW,1,2,0,0
133,5,24773.94,HIGH,NEW,LOW,2,2,0,1
133,6,8679.89,HIGH,NEW,LOW,2,0,1,0
134,0,7924.69,HIGH,NEW,LOW,1,1,0,0
134,1,21867.72,HIGH,NEW,LOW,2,0,0,2
134,2,2668.75,HIGH,NEW,LOW,1,0,0,0
135,0,8119.34,HIGH,RECURRING,HIGH,2,0,0,0
135,1,20829.14,HIGH,NEW,LOW,2,1,0,1
135,2,2470.52,HIGH,NEW,LOW,1,0,0,0
135,3,17320.55,HIGH,NEW,LOW,0,2,0,1
135,4,25267.94,HIGH,NEW,HIGH,2,0,0,1
136,0,4598.10,HIGH,NEW,HIGH,1,0,0,0
136,1,5158.74,HIGH,RECURRING,LOW,2,0,0,0
136,2,4250.98,HIGH,NEW,LOW,0,0,1,0
136,3,7746.77,HIGH,NEW,LOW,0,0,0,1
137,0,2272.66,HIGH,RECURRING,LOW,1,0,0,0
137,1,9115.48,HIGH,NEW,LOW,0,0,0,1
137,2,12269.82,HIGH,NEW,LOW,0,1,0,1
137,3,2745.97,HIGH,RECURRING,LOW,1,0,0,0
137,4,11633.66,HIGH,RECURRING,LOW,3,1,0,0
138,0,20229.14,HIGH,NEW,HIGH,2,1,1,0
138,1,27513.44,HIGH,NEW,HIGH,3,2,0,0
138,2,7303.94,HIGH,NEW,HIGH,2,0,0,0
139,0,11703.45,HIGH,NEW,LOW,0,0,1,1
139,1,5401.98,HIGH,NEW,LOW,2,0,0,0
139,2,13797.21,HIGH,RECURRING,LOW,1,1,1,0
140,0,23148.15,HIGH,NEW,LOW,3,2,0,1
140,1,36478.49,HIGH,RECURRING,HIGH,1,1,1,1
140,2,4349.08,HIGH,NEW,LOW,0,1,0,0
140,3,5304.87,HIGH,RECURRING,LOW,0,0,1,0
140,4,6482.19,HIGH,NEW,LOW,1,1,0,0
140,5,10127.68,HIGH,NEW,LOW,1,2,0,0
140,6,9978.57,HIGH,NEW,LOW,2,1,0,0
141,0,28776.45,HIGH,NEW,HIGH,3,1,1,0
141,1,21005.53,HIGH,RECURRING,HIGH,2,0,0,1
141,2,4582.79,HIGH,NEW,LOW,0,1,0,0
141,3,11966.12,HIGH,NEW,HIGH,1,0,1,0
141,4,8404.53,HIGH,NEW,LOW,2,1,0,0
141,5,9239.17,HIGH,RECURRING,LOW,0,0,0,1
141,6,5976.24,HIGH,NEW,LOW,2,0,0,0
141,7,15300.07,HIGH,RECURRING,HIGH,2,1,0,0
142,0,4677.21,HIGH,NEW,LOW,2,0,0,0
142,1,4746.14,HIGH,RECURRING,LOW,0,0,1,0
142,2,16892.20,HIGH,NEW,LOW,1,3,0,0
142,3,10759.65,HIGH,RECURRING,LOW,1,0,0,1
142,4,8044.01,HIGH,NEW,LOW,0,0,0,1
143,0,5682.45,HIGH,NEW,LOW,2,0,0,0
143,1,12909.76,HIGH,NEW,LOW,0,0,1,1
143,2,11630.82,HIGH,NEW,LOW,1,1,1,0
143,3,14159.22,HIGH,NEW,LOW,1,0,1,1
143,4,16946.61,HIGH,NEW,LOW,4,1,0,0
144,0,3729.63,HIGH,NEW,HIGH,1,0,0,0
144,1,13390.45,HIGH,NEW,LOW,3,1,0,0
144,2,16304.60,HIGH,NEW,HIGH,2,1,0,0
144,3,5432.22,HIGH,NEW,LOW,2,0,0,0
145,0,4542.98,HIGH,NEW,LOW,2,0,0,0
145,1,16980.79,HIGH,NEW,LOW,6,0,0,0
145,2,10004.50,HIGH,NEW,HIGH,1,1,0,0
145,3,8821.48,HIGH,NEW,LOW,1,0,1,0
145,4,13818.95,HIGH,NEW,LOW,2,1,1,0
145,5,19936.07,HIGH,RECURRING,HIGH,2,2,0,0
146,0,16567.26,HIGH,NEW,HIGH,0,0,2,0
146,1,10319.50,HIGH,NEW,HIGH,1,0,1,0
146,2,4791.35,HIGH,NEW,LOW,2,0,0,0
146,3,5197.78,HIGH,NEW,LOW,0,0,1,0
146,4,14965.89,HIGH,NEW,LOW,1,0,1,1
146,5,2655.52,HIGH,NEW,LOW,1,0,0,0
146,6,12612.04,HIGH,NEW,LOW,1,1,1,0
146,7,13839.10,HIGH,RECURRING,LOW,1,1,1,0
146,8,35938.94,HIGH,NEW,LOW,0,2,1,2
146,9,6859.80,HIGH,RECURRING,LOW,1,0,1,0
147,0,2567.33,HIGH,NEW,LOW,1,0,0,0
147,1,7989.21,HIGH,NEW,LOW,1,1,0,0
147,2,9294.03,HIGH,NEW,LOW,2,1,0,0
148,0,15086.12,HIGH,NEW,LOW,2,2,0,0
148,1,4731.54,HIGH,NEW,LOW,0,1,0,0
148,2,23155.36,HIGH,NEW,LOW,3,1,2,0
149,0,2802.48,HIGH,RECURRING,LOW,1,0,0,0
149,1,14294.42,HIGH,RECURRING,HIGH,1,0,1,0
149,2,22144.63,HIGH,RECURRING,HIGH,0,2,1,0
149,3,17754.25,HIGH,NEW,HIGH,1,1,1,0
149,4,11210.17,HIGH,RECURRING,LOW,4,0,0,0
150,0,18417.43,HIGH,NEW,HIGH,0,0,2,0
151,0,13397.77,HIGH,NEW,HIGH,1,1,0,0
151,1,14051.33,HIGH,RECURRING,LOW,1,1,0,1
151,2,20454.97,HIGH,NEW,LOW,1,1,1,1
152,0,6950.67,HIGH,NEW,LOW,1,1,0,0
152,1,5431.56,HIGH,NEW,LOW,0,1,0,0
152,2,2356.55,HIGH,NEW,LOW,1,0,0,0
152,3,12650.82,HIGH,NEW,HIGH,1,0,1,0
152,4,19359.43,HIGH,NEW,LOW,1,3,1,0
152,5,17810.18,HIGH,RECURRING,LOW,1,1,1,1
152,6,2616.34,HIGH,NEW,LOW,1,0,0,0
152,7,2543.46,HIGH,NEW,LOW,1,0,0,0
153,0,12442.00,HIGH,RECURRING,LOW,1,0,2,0
153,1,4166.11,HIGH,NEW,LOW,0,1,0,0
154,0,13514.39,HIGH,NEW,HIGH,0,0,0,1
154,1,4401.00,HIGH,NEW,LOW,2,0,0,0
154,2,8166.66,HIGH,RECURRING,LOW,1,1,0,0
154,3,6413.42,HIGH,NEW,LOW,1,1,0,0
154,4,9100.20,HIGH,NEW,LOW,0,0,0,1
155,0,2678.39,HIGH,RECURRING,LOW,1,0,0,0
155,1,4048.06,HIGH,NEW,HIGH,1,0,0,0
155,2,6599.94,HIGH,NEW,LOW,1,1,0,0
155,3,8145.17,HIGH,NEW,HIGH,2,0,0,0
156,0,13536.50,HIGH,NEW,HIGH,3,0,0,0
156,1,4635.84,HIGH,NEW,LOW,0,0,1,0
156,2,21796.31,HIGH,NEW,LOW,2,1,1,1
156,3,4720.35,HIGH,RECURRING,HIGH,1,0,0,0
156,4,7715.00,HIGH,RECURRING,LOW,0,0,0,1
157,0,7186.19,HIGH,NEW,LOW,1,1,0,0
157,1,2822.83,HIGH,NEW,LOW,1,0,0,0
157,2,16741.25,HIGH,RECURRING,LOW,4,1,0,0
157,3,11726.50,HIGH,RECURRING,LOW,3,0,1,0
157,4,26996.94,HIGH,NEW,HIGH,2,2,0,0
158,0,21421.32,HIGH,NEW,HIGH,0,0,1,1
158,1,4681.65,HIGH,NEW,HIGH,1,0,0,0
158,2,13246.54,HIGH,NEW,LOW,3,0,1,0
158,3,42472.09,HIGH,NEW,LOW,0,0,1,4
158,4,20668.86,HIGH,NEW,HIGH,1,0,0,1
159,0,8876.09,HIGH,RECURRING,HIGH,0,0,1,0
159,1,2451.97,HIGH,NEW,LOW,1,0,0,0
159,2,6818.61,HIGH,RECURRING,LOW,1,0,1,0
159,3,2556.59,HIGH,RECURRING,LOW,1,0,0,0
160,0,2336.12,HIGH,NEW,LOW,1,0,0,0
160,1,4287.80,HIGH,NEW,HIGH,1,0,0,0
160,2,41542.38,HIGH,RECURRING,HIGH,1,4,0,1
161,0,3561.25,HIGH,NEW,HIGH,1,0,0,0
161,1,4807.48,HIGH,RECURRING,LOW,0,0,1,0
161,2,17967.02,HIGH,NEW,LOW,1,1,0,1
161,3,4674.15,HIGH,NEW,LOW,0,0,1,0
161,4,24800.39,HIGH,NEW,HIGH,2,2,0,0
161,5,30536.43,HIGH,NEW,HIGH,1,2,1,0
161,6,2388.86,HIGH,NEW,LOW,1,0,0,0
162,0,16401.32,HIGH,NEW,HIGH,1,1,1,0
162,1,4092.92,HIGH,NEW,HIGH,1,0,0,0
162,2,7440.08,HIGH,RECURRING,LOW,1,1,0,0
162,3,10248.38,HIGH,RECURRING,HIGH,1,1,0,0
162,4,17455.84,HIGH,NEW,LOW,3,0,2,0
162,5,16504.29,HIGH,RECURRING,LOW,0,3,1,0
163,0,19154.34,HIGH,RECURRING,HIGH,0,1,0,1
163,1,12105.16,HIGH,RECURRING,LOW,1,2,0,0
163,2,5094.26,HIGH,NEW,LOW,0,0,1,0
163,3,7943.33,HIGH,NEW,HIGH,2,0,0,0
163,4,27304.05,HIGH,NEW,LOW,4,1,2,0
163,5,2517.50,HIGH,NEW,LOW,1,0,0,0
163,6,4897.52,HIGH,NEW,LOW,0,1,0,0
163,7,2821.52,HIGH,NEW,LOW,1,0,0,0
164,0,2912.61,HIGH,NEW,LOW,1,0,0,0
164,1,5662.30,HIGH,RECURRING,LOW,2,0,0,0
164,2,17297.39,HIGH,RECURRING,LOW,4,1,0,0
164,3,25927.79,HIGH,RECURRING,LOW,1,1,2,1
164,4,10467.48,HIGH,NEW,LOW,2,1,0,0
164,5,4896.00,HIGH,NEW,LOW,0,0,1,0
164,6,2865.95,HIGH,NEW,LOW,1,0,0,0
165,0,26194.22,HIGH,NEW,LOW,3,1,1,1
165,1,5608.81,HIGH,RECURRING,LOW,0,0,1,0
165,2,9899.50,HIGH,RECURRING,LOW,1,0,0,1
165,3,12163.62,HIGH,NEW,LOW,1,2,0,0
165,4,21621.90,HIGH,NEW,HIGH,1,2,0,0
165,5,19403.62,HIGH,NEW,LOW,3,1,1,0
165,6,4032.34,HIGH,RECURRING,HIGH,1,0,0,0
165,7,62484.22,HIGH,RECURRING,HIGH,4,1,1,2
166,0,2629.26,HIGH,NEW,LOW,1,0,0,0
166,1,5084.50,HIGH,NEW,LOW,2,0,0,0
166,2,4889.38,HIGH,NEW,LOW,0,1,0,0
166,3,12844.35,HIGH,NEW,HIGH,1,0,1,0
166,4,7078.55,HIGH,RECURRING,LOW,1,0,1,0
167,0,5554.48,HIGH,RECURRING,LOW,0,0,1,0
167,1,5308.97,HIGH,NEW,LOW,2,0,0,0
167,2,7630.88,HIGH,NEW,LOW,0,0,0,1
167,3,5409.95,HIGH,NEW,LOW,0,0,1,0
167,4,7348.50,HIGH,NEW,HIGH,0,0,1,0
168,0,14998.13,HIGH,NEW,LOW,1,1,2,0
168,1,8101.56,HIGH,NEW,HIGH,0,0,1,0
168,2,21096.50,HIGH,NEW,LOW,1,0,2,1
168,3,2242.00,HIGH,RECURRING,LOW,1,0,0,0
168,4,10143.49,HIGH,NEW,LOW,0,1,1,0
168,5,7999.69,HIGH,NEW,HIGH,0,1,0,0
168,6,20675.57,HIGH,NEW,HIGH,3,0,1,0
168,7,26423.45,HIGH,NEW,HIGH,1,1,0,1
168,8,14655.23,HIGH,NEW,LOW,2,1,1,0
168,9,24848.31,HIGH,RECURRING,HIGH,2,0,0,1
169,0,11041.05,HIGH,NEW,HIGH,3,0,0,0
169,1,5760.87,HIGH,NEW,LOW,2,0,0,0
169,2,17567.18,HIGH,NEW,HIGH,1,1,1,0
169,3,6760.47,HIGH,NEW,LOW,1,0,1,0
170,0,21476.83,HIGH,NEW,LOW,0,4,1,0
170,1,2547.21,HIGH,NEW,LOW,1,0,0,0
170,2,4898.12,HIGH,NEW,LOW,0,1,0,0
170,3,11466.39,HIGH,NEW,HIGH,1,1,0,0
170,4,2435.15,HIGH,NEW,LOW,1,0,0,0
170,5,11698.40,HIGH,NEW,LOW,2,0,1,0
170,6,13873.01,HIGH,NEW,LOW,1,1,0,1
171,0,5022.40,HIGH,NEW,LOW,0,1,0,0
171,1,8008.47,HIGH,NEW,LOW,1,1,0,0
171,2,2722.33,HIGH,NEW,LOW,1,0,0,0
171,3,5473.51,HIGH,RECURRING,LOW,0,0,1,0
171,4,7904.35,HIGH,NEW,HIGH,0,0,1,0
172,0,49038.76,HIGH,NEW,HIGH,2,1,0,2
172,1,11523.96,HIGH,RECURRING,LOW,0,0,2,0
172,2,11616.02,HIGH,NEW,LOW,2,0,1,0
172,3,5353.58,HIGH,NEW,LOW,0,1,0,0
172,4,4727.76,HIGH,RECURRING,LOW,0,1,0,0
172,5,15066.88,HIGH,RECURRING,LOW,3,2,0,0
172,6,9312.66,HIGH,NEW,LOW,0,0,0,1
172,7,25486.26,HIGH,NEW,HIGH,0,0,0,2
173,0,3011.16,HIGH,NEW,LOW,1,0,0,0
173,1,8555.08,HIGH,RECURRING,LOW,0,0,0,1
173,2,11808.51,HIGH,NEW,LOW,1,1,1,0
173,3,4762.56,HIGH,NEW,LOW,0,1,0,0
173,4,29362.83,HIGH,NEW,LOW,3,1,1,1
173,5,16658.13,HIGH,RECURRING,LOW,3,1,1,0
174,0,5239.13,HIGH,NEW,LOW,0,0,1,0
174,1,20950.86,HIGH,NEW,LOW,5,0,2,0
174,2,12339.22,HIGH,RECURRING,LOW,3,0,1,0
174,3,2508.41,HIGH,NEW,LOW,1,0,0,0
174,4,13396.03,HIGH,RECURRING,LOW,2,0,2,0
175,0,8996.43,HIGH,NEW,HIGH,2,0,0,0
176,0,19487.19,HIGH,NEW,HIGH,4,0,0,0
176,1,23289.57,HIGH,NEW,LOW,1,1,1,1
176,2,18025.27,HIGH,NEW,HIGH,2,0,0,1
176,3,21341.59,HIGH,NEW,HIGH,3,1,0,0
176,4,12838.41,HIGH,RECURRING,HIGH,1,1,0,0
177,0,9928.10,HIGH,RECURRING,LOW,1,0,0,1
177,1,7462.46,HIGH,NEW,LOW,0,0,0,1
177,2,2655.42,HIGH,NEW,LOW,1,0,0,0
178,0,17694.20,HIGH,RECURRING,HIGH,1,0,0,1
178,1,14188.17,HIGH,NEW,LOW,3,0,1,0
178,2,12299.61,HIGH,RECURRING,HIGH,1,0,1,0
178,3,2742.33,HIGH,NEW,LOW,1,0,0,0
178,4,15908.57,HIGH,NEW,HIGH,1,2,0,0
178,5,2941.53,HIGH,RECURRING,LOW,1,0,0,0
179,0,13615.35,HIGH,NEW,LOW,0,0,1,1
179,1,2524.12,HIGH,RECURRING,LOW,1,0,0,0
179,2,19937.44,HIGH,NEW,HIGH,1,1,1,0
179,3,4092.96,HIGH,NEW,LOW,0,1,0,0
179,4,5006.42,HIGH,NEW,LOW,0,0,1,0
179,5,7068.36,HIGH,RECURRING,LOW,1,0,1,0
180,0,2500.11,HIGH,NEW,LOW,1,0,0,0
181,0,7656.55,HIGH,NEW,LOW,1,1,0,0
181,1,12729.67,HIGH,NEW,HIGH,1,1,0,0
181,2,4180.62,HIGH,NEW,HIGH,1,0,0,0
181,3,31745.53,HIGH,RECURRING,HIGH,0,1,1,1
181,4,13778.57,HIGH,NEW,LOW,3,0,0,1
181,5,35722.45,HIGH,NEW,LOW,2,4,0,1
181,6,14020.65,HIGH,RECURRING,LOW,2,1,1,0
182,0,28607.65,HIGH,NEW,HIGH,0,1,1,1
182,1,9335.27,HIGH,NEW,HIGH,0,0,1,0
182,2,23507.93,HIGH,NEW,HIGH,3,1,0,0
182,3,20839.76,HIGH,NEW,LOW,3,0,1,1
182,4,18405.35,HIGH,RECURRING,LOW,1,0,2,1
182,5,2811.28,HIGH,NEW,LOW,1,0,0,0
182,6,20810.42,HIGH,NEW,LOW,2,3,0,0
182,7,3470.08,HIGH,NEW,HIGH,1,0,0,0
182,8,5400.97,HIGH,NEW,LOW,0,1,0,0
182,9,13312.90,HIGH,NEW,HIGH,0,0,0,1
182,10,9642.38,HIGH,NEW,HIGH,2,0,0,0
183,0,8847.46,HIGH,NEW,HIGH,2,0,0,0
183,1,2266.37,HIGH,NEW,LOW,1,0,0,0
183,2,13159.12,HIGH,NEW,HIGH,1,1,0,0
183,3,18328.60,HIGH,NEW,HIGH,3,1,0,0
183,4,2545.50,HIGH,NEW,LOW,1,0,0,0
183,5,11052.82,HIGH,RECURRING,LOW,1,1,1,0
183,6,14821.69,HIGH,NEW,HIGH,0,0,0,1
183,7,3021.82,HIGH,RECURRING,LOW,1,0,0,0
183,8,8921.03,HIGH,NEW,LOW,0,0,0,1
183,9,16349.63,HIGH,NEW,HIGH,4,0,0,0
184,0,21182.70,HIGH,NEW,HIGH,1,1,1,0
184,1,10601.57,HIGH,NEW,HIGH,1,0,1,0
184,2,20655.98,HIGH,NEW,HIGH,1,0,0,1
184,3,12689.86,HIGH,NEW,LOW,1,0,0,1
184,4,2639.84,HIGH,RECURRING,LOW,1,0,0,0
184,5,48873.92,HIGH,NEW,HIGH,3,3,1,0
185,0,5817.99,HIGH,NEW,LOW,2,0,0,0
185,1,17122.65,HIGH,NEW,HIGH,2,1,0,0
185,2,8741.22,HIGH,NEW,LOW,1,0,1,0
185,3,14885.12,HIGH,NEW,HIGH,2,1,0,0
186,0,26905.22,HIGH,RECURRING,HIGH,3,1,1,0
186,1,12663.60,HIGH,NEW,HIGH,1,1,0,0
186,2,2312.15,HIGH,NEW,LOW,1,0,0,0
186,3,4728.44,HIGH,NEW,LOW,2,0,0,0
186,4,25727.33,HIGH,NEW,LOW,4,0,1,1
186,5,6484.96,HIGH,RECURRING,LOW,1,1,0,0
187,0,8557.31,HIGH,NEW,LOW,2,1,0,0
187,1,19322.71,HIGH,NEW,LOW,3,0,2,0
187,2,8512.13,HIGH,NEW,LOW,0,0,0,1
187,3,7260.83,HIGH,NEW,LOW,0,0,0,1
187,4,14345.33,HIGH,NEW,LOW,3,1,0,0
187,5,17004.74,HIGH,NEW,HIGH,0,2,0,0
187,6,14870.85,HIGH,NEW,HIGH,0,0,0,1
188,0,6301.92,HIGH,RECURRING,LOW,1,1,0,0
188,1,6305.27,HIGH,NEW,LOW,1,1,0,0
188,2,11182.64,HIGH,NEW,HIGH,1,0,1,0
188,3,7807.46,HIGH,NEW,HIGH,2,0,0,0
189,0,15680.85,HIGH,NEW,LOW,3,0,0,1
189,1,10490.58,HIGH,NEW,LOW,0,1,1,0
189,2,21787.68,HIGH,NEW,HIGH,0,1,0,1
189,3,2930.00,HIGH,NEW,LOW,1,0,0,0
190,0,6994.16,HIGH,RECURRING,LOW,1,0,1,0
190,1,8308.66,HIGH,RECURRING,LOW,0,2,0,0
190,2,2207.45,HIGH,RECURRING,LOW,1,0,0,0
190,3,14351.17,HIGH,RECURRING,HIGH,1,0,1,0
190,4,6691.92,HIGH,NEW,LOW,1,1,0,0
190,5,28521.32,HIGH,RECURRING,HIGH,1,2,0,1
190,6,2459.11,HIGH,NEW,LOW,1,0,0,0
190,7,11612.01,HIGH,NEW,HIGH,1,1,0,0
191,0,13974.42,HIGH,NEW,HIGH,2,0,1,0
191,1,17602.30,HIGH,NEW,LOW,3,1,0,1
191,2,10429.78,HIGH,RECURRING,LOW,1,0,0,1
191,3,8371.44,HIGH,NEW,LOW,3,0,0,0
191,4,4355.43,HIGH,RECURRING,HIGH,1,0,0,0
191,5,4509.54,HIGH,NEW,LOW,0,1,0,0
192,0,2553.50,HIGH,NEW,LOW,1,0,0,0
192,1,21303.22,HIGH,NEW,HIGH,1,0,1,1
192,2,2322.90,HIGH,NEW,LOW,1,0,0,0
192,3,12719.50,HIGH,NEW,LOW,3,0,1,0
192,4,9248.71,HIGH,NEW,LOW,2,1,0,0
192,5,12082.99,HIGH,RECURRING,HIGH,3,0,0,0
193,0,7627.51,HIGH,NEW,LOW,1,1,0,0
193,1,19729.79,HIGH,NEW,HIGH,2,1,1,0
193,2,7308.07,HIGH,NEW,HIGH,0,0,1,0
193,3,8436.85,HIGH,NEW,HIGH,0,0,1,0
194,0,2419.12,HIGH,NEW,LOW,1,0,0,0
194,1,13803.31,HIGH,NEW,LOW,0,0,1,1
194,2,16035.61,HIGH,RECURRING,LOW,0,1,1,1
194,3,11238.27,HIGH,NEW,HIGH,1,1,0,0
194,4,8117.23,HIGH,RECURRING,HIGH,0,0,1,0
195,0,4800.56,HIGH,NEW,LOW,0,1,0,0
195,1,27528.71,HIGH,NEW,HIGH,2,3,0,0
196,0,16888.90,HIGH,NEW,LOW,2,3,0,0
196,1,7241.45,HIGH,NEW,HIGH,2,0,0,0
196,2,11750.69,HIGH,NEW,LOW,1,1,1,0
196,3,12306.28,HIGH,RECURRING,HIGH,0,0,0,1
196,4,5582.08,HIGH,NEW,LOW,0,0,1,0
196,5,19780.42,HIGH,NEW,LOW,2,2,1,0
197,0,24570.48,HIGH,RECURRING,HIGH,0,0,1,1
197,1,8700.55,HIGH,NEW,LOW,1,0,1,0
197,2,14135.31,HIGH,NEW,HIGH,0,0,0,1
198,0,7288.23,HIGH,RECURRING,LOW,1,0,1,0
198,1,8623.15,HIGH,NEW,HIGH,2,0,0,0
198,2,15041.95,HIGH,NEW,LOW,2,1,1,0
198,3,19112.09,HIGH,NEW,HIGH,1,0,0,1
198,4,5042.24,HIGH,RECURRING,LOW,0,1,0,0
198,5,10771.68,HIGH,NEW,LOW,1,1,1,0
198,6,2756.16,HIGH,NEW,LOW,1,0,0,0
199,0,10254.23,HIGH,NEW,LOW,2,0,1,0
199,1,3641.20,HIGH,RECURRING,HIGH,1,0,0,0
199,2,8089.22,HIGH,RECURRING,LOW,1,0,1,0
199,3,6969.32,HIGH,NEW,HIGH,0,0,1,0
199,4,10415.16,HIGH,NEW,HIGH,3,0,0,0
200,0,14171.51,HIGH,NEW,LOW,0,1,2,0
200,1,24182.06,HIGH,NEW,HIGH,0,2,0,1
200,2,10851.23,HIGH,NEW,LOW,1,2,0,0
200,3,11155.36,HIGH,NEW,LOW,2,1,0,0
201,0,12792.35,HIGH,NEW,HIGH,0,1,1,0
201,1,14591.11,HIGH,NEW,HIGH,0,1,1,0
201,2,29076.23,HIGH,NEW,LOW,1,1,2,2
201,3,13352.61,HIGH,NEW,LOW,4,0,1,0
201,4,7168.68,HIGH,RECURRING,LOW,3,0,0,0
201,5,2392.37,HIGH,RECURRING,LOW,1,0,0,0
201,6,12704.97,HIGH,NEW,LOW,1,1,1,0
202,0,7057.60,HIGH,NEW,LOW,1,0,1,0
202,1,24133.46,HIGH,RECURRING,HIGH,1,0,1,1
202,2,12261.64,HIGH,NEW,LOW,3,1,0,0
202,3,4402.57,HIGH,NEW,HIGH,1,0,0,0
202,4,4785.76,HIGH,NEW,HIGH,1,0,0,0
202,5,32350.03,HIGH,RECURRING,HIGH,0,2,2,0
203,0,4458.93,HIGH,NEW,HIGH,1,0,0,0
203,1,9086.15,HIGH,NEW,HIGH,0,0,1,0
204,0,4870.64,HIGH,RECURRING,LOW,0,1,0,0
204,1,12937.29,HIGH,NEW,LOW,2,0,0,1
204,2,2443.82,HIGH,NEW,LOW,1,0,0,0
204,3,34736.48,HIGH,NEW,HIGH,0,2,1,1
204,4,15654.90,HIGH,NEW,LOW,1,3,0,0
204,5,24675.73,HIGH,NEW,HIGH,1,2,1,0
204,6,4388.90,HIGH,NEW,HIGH,1,0,0,0
204,7,6244.91,HIGH,NEW,LOW,1,1,0,0
204,8,12075.22,HIGH,RECURRING,LOW,1,1,1,0
204,9,29083.10,HIGH,RECURRING,HIGH,1,1,0,1
204,10,3751.79,HIGH,RECURRING,HIGH,1,0,0,0
204,11,11701.94,HIGH,NEW,LOW,1,2,0,0
204,12,4011.41,HIGH,NEW,HIGH,1,0,0,0
205,0,18678.91,HIGH,NEW,LOW,1,1,1,1
205,1,10710.77,HIGH,NEW,LOW,1,0,0,1
205,2,14085.64,HIGH,NEW,HIGH,3,0,0,0
206,0,10835.04,HIGH,NEW,HIGH,3,0,0,0
206,1,12600.00,HIGH,NEW,HIGH,3,0,0,0
206,2,6914.63,HIGH,NEW,HIGH,0,1,0,0
206,3,23124.16,HIGH,RECURRING,HIGH,1,0,2,0
207,0,28793.33,HIGH,NEW,HIGH,2,1,0,1
207,1,4716.26,HIGH,RECURRING,HIGH,1,0,0,0
207,2,7800.29,HIGH,NEW,LOW,1,1,0,0
207,3,5062.55,HIGH,NEW,LOW,0,1,0,0
207,4,14476.10,HIGH,NEW,HIGH,0,0,0,1
