t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
133,3,20260.11,HIGH,RECURRING,LOW,0,3,1,1
134,0,6113.88,HIGH,RECURRING,LOW,1,1,0,0
134,1,6056.55,HIGH,NEW,LOW,1,1,0,0
135,0,5441.68,HIGH,RECURRING,HIGH,0,1,0,0
135,1,21624.19,HIGH,NEW,LOW,2,1,2,1
135,2,24672.71,HIGH,RECURRING,HIGH,1,0,1,1
135,3,18230.10,HIGH,RECURRING,HIGH,0,1,0,1
135,4,4293.50,HIGH,RECURRING,LOW,0,0,1,0
136,0,4163.77,HIGH,RECURRING,HIGH,1,0,0,0
136,1,3604.47,HIGH,RECURRING,LOW,0,0,1,0
136,2,26470.62,HIGH,RECURRING,LOW,0,4,0,1
136,3,30172.45,HIGH,RECURRING,HIGH,0,4,0,0
137,0,26562.98,HIGH,NEW,LOW,0,6,0,0
137,1,6830.33,HIGH,NEW,LOW,1,0,1,0
137,2,29388.74,HIGH,RECURRING,HIGH,2,2,1,0
137,3,8814.64,HIGH,NEW,LOW,0,0,2,0
138,0,18296.94,HIGH,RECURRING,LOW,0,3,0,1
138,1,12821.84,HIGH,NEW,LOW,1,3,0,0
138,2,3781.02,HIGH,NEW,LOW,0,1,0,0
139,0,10283.62,HIGH,NEW,LOW,0,3,0,0
139,1,25900.54,HIGH,NEW,HIGH,0,1,1,1
139,2,27282.38,HIGH,NEW,LOW,0,1,1,3
140,0,10436.27,HIGH,NEW,LOW,0,2,1,0
140,1,8753.20,HIGH,RECURRING,HIGH,1,1,0,0
141,0,5931.52,HIGH,RECURRING,HIGH,0,1,0,0
142,0,6494.31,HIGH,NEW,HIGH,0,1,0,0
142,1,9528.87,HIGH,NEW,LOW,0,1,1,0
142,2,7850.42,HIGH,RECURRING,LOW,0,0,0,1
142,3,18973.83,HIGH,RECURRING,LOW,1,3,0,1
143,0,13094.15,HIGH,NEW,HIGH,2,1,0,0
143,1,27097.20,HIGH,RECURRING,LOW,1,4,1,1
143,2,14857.04,HIGH,NEW,HIGH,0,2,0,0
143,3,13124.88,HIGH,NEW,LOW,0,1,0,1
143,4,34966.53,HIGH,RECURRING,HIGH,1,2,0,2
144,0,35821.45,HIGH,RECURRING,HIGH,0,2,1,1
144,1,12270.81,HIGH,NEW,LOW,3,1,0,0
145,0,6682.53,HIGH,RECURRING,HIGH,0,0,1,0
145,1,6220.11,HIGH,NEW,LOW,1,1,0,0
145,2,4248.75,HIGH,NEW,LOW,0,0,1,0
146,0,17846.94,HIGH,NEW,HIGH,2,1,1,0
146,1,6460.91,HIGH,RECURRING,LOW,1,1,0,0
146,2,20709.35,HIGH,RECURRING,HIGH,0,2,1,0
146,3,11141.95,HIGH,NEW,HIGH,1,1,0,0
147,0,6597.01,HIGH,RECURRING,LOW,0,0,0,1
147,1,3400.99,HIGH,NEW,HIGH,1,0,0,0
148,0,6558.63,HIGH,NEW,LOW,1,0,1,0
148,1,12986.35,HIGH,RECURRING,LOW,1,0,1,1
148,2,11792.91,HIGH,RECURRING,HIGH,1,1,0,0
149,0,43143.61,HIGH,RECURRING,HIGH,0,3,1,1
149,1,11248.81,HIGH,RECURRING,HIGH,0,1,1,0
149,2,16320.60,HIGH,NEW,LOW,1,1,1,1
149,3,26331.17,HIGH,NEW,HIGH,1,0,2,1
149,4,41095.51,HIGH,RECURRING,HIGH,0,2,2,1
150,0,30517.01,HIGH,RECURRING,HIGH,1,1,1,1
150,1,19980.51,HIGH,NEW,HIGH,0,1,0,1
151,0,18651.19,HIGH,RECURRING,LOW,2,3,0,0
151,1,13669.05,HIGH,NEW,LOW,0,1,1,1
151,2,12262.31,HIGH,RECURRING,LOW,0,3,0,0
152,0,10886.86,HIGH,RECURRING,LOW,0,1,0,1
152,1,14524.97,HIGH,NEW,LOW,0,2,2,0
152,2,21071.06,HIGH,RECURRING,HIGH,0,2,1,0
153,0,17398.04,HIGH,RECURRING,LOW,1,2,2,0
153,1,8086.79,HIGH,RECURRING,HIGH,2,0,0,0
153,2,18683.80,HIGH,NEW,LOW,0,2,1,1
153,3,11500.67,HIGH,NEW,LOW,0,3,0,0
153,4,20024.01,HIGH,RECURRING,HIGH,0,2,1,0
154,0,21252.25,HIGH,RECURRING,HIGH,1,0,1,1
155,0,6694.10,HIGH,NEW,LOW,0,0,0,1
155,1,11790.94,HIGH,RECURRING,LOW,1,1,1,0
155,2,14018.87,HIGH,RECURRING,HIGH,0,2,0,0
155,3,15511.79,HIGH,RECURRING,LOW,1,3,0,0
156,0,34891.49,HIGH,NEW,HIGH,0,3,0,1
156,1,12827.37,HIGH,RECURRING,LOW,0,3,0,0
158,0,35507.93,HIGH,NEW,HIGH,1,1,0,2
158,1,13533.18,HIGH,NEW,LOW,2,2,0,0
159,0,25576.25,HIGH,RECURRING,LOW,0,2,1,2
159,1,16511.66,HIGH,NEW,LOW,3,3,0,0
159,2,16551.71,HIGH,NEW,LOW,2,1,2,0
159,3,18768.31,HIGH,RECURRING,LOW,2,4,0,0
159,4,4451.65,HIGH,RECURRING,LOW,0,0,1,0
160,0,20745.97,HIGH,RECURRING,LOW,2,2,1,1
160,1,6006.51,HIGH,RECURRING,LOW,1,1,0,0
160,2,9904.49,HIGH,RECURRING,HIGH,1,1,0,0
161,0,16001.37,HIGH,NEW,LOW,0,1,1,1
161,1,11798.50,HIGH,RECURRING,HIGH,0,0,2,0
161,2,58685.91,HIGH,RECURRING,HIGH,0,2,1,3
162,0,15760.41,HIGH,NEW,LOW,1,2,1,0
163,0,17342.33,HIGH,NEW,HIGH,0,1,0,1
164,0,20024.91,HIGH,RECURRING,LOW,2,2,0,1
164,1,20127.22,HIGH,RECURRING,LOW,3,3,0,0
165,0,29434.99,HIGH,NEW,HIGH,1,3,0,1
165,1,8291.79,HIGH,NEW,LOW,0,2,0,0
166,0,23703.19,HIGH,RECURRING,HIGH,3,1,1,0
166,1,7583.28,HIGH,RECURRING,LOW,0,0,0,1
166,2,11695.85,HIGH,RECURRING,HIGH,0,1,1,0
168,0,6018.55,LOW,RECURRING,HIGH,0,1,0,0
168,1,14774.40,LOW,RECURRING,HIGH,0,1,1,0
169,0,7141.31,LOW,RECURRING,LOW,0,1,1,0
169,1,23640.07,LOW,NEW,LOW,1,2,1,1
169,2,6727.22,LOW,RECURRING,LOW,1,1,0,0
169,3,16129.92,LOW,RECURRING,HIGH,2,1,0,0
169,4,5620.10,LOW,RECURRING,HIGH,0,1,0,0
170,0,4329.19,LOW,NEW,LOW,0,1,0,0
170,1,42726.49,LOW,RECURRING,HIGH,3,0,0,3
171,0,14791.51,LOW,RECURRING,LOW,1,1,0,1
171,1,4338.07,LOW,RECURRING,LOW,0,0,1,0
171,2,18813.81,LOW,NEW,LOW,0,2,1,1
172,0,24432.65,LOW,NEW,LOW,0,1,1,2
172,1,4572.30,LOW,NEW,LOW,0,1,0,0
172,2,13738.61,LOW,RECURRING,LOW,1,0,1,1
173,0,11721.45,LOW,RECURRING,HIGH,1,1,0,0
173,1,13779.20,LOW,NEW,LOW,1,1,0,1
173,2,18167.61,LOW,NEW,HIGH,0,1,0,1
174,0,24334.27,LOW,NEW,HIGH,0,2,0,1
174,1,10641.79,LOW,RECURRING,LOW,1,1,1,0
174,2,18068.47,LOW,RECURRING,LOW,0,4,1,0
174,3,7432.92,LOW,RECURRING,HIGH,0,1,0,0
175,0,7939.02,LOW,RECURRING,HIGH,0,0,1,0
175,1,6108.86,LOW,RECURRING,HIGH,0,1,0,0
175,2,24249.17,LOW,NEW,HIGH,0,1,1,1
175,3,24531.96,LOW,RECURRING,LOW,1,3,1,1
176,0,9064.04,LOW,NEW,LOW,1,1,1,0
177,0,24068.77,LOW,NEW,HIGH,2,1,2,0
177,1,11780.55,LOW,RECURRING,LOW,0,1,0,1
177,2,8597.40,LOW,RECURRING,LOW,0,2,0,0
178,0,11464.23,LOW,NEW,LOW,1,1,1,0
178,1,26268.86,LOW,NEW,HIGH,2,0,1,1
178,2,11299.52,LOW,RECURRING,HIGH,0,2,0,0
178,3,29051.81,LOW,RECURRING,HIGH,1,1,0,2
178,4,38236.53,LOW,NEW,HIGH,0,4,1,1
178,5,16327.85,LOW,RECURRING,LOW,1,1,1,1
178,6,3658.81,LOW,RECURRING,LOW,0,0,1,0
179,0,12649.78,LOW,RECURRING,LOW,0,1,0,1
180,0,11726.84,LOW,RECURRING,LOW,1,1,1,0
180,1,8060.60,LOW,RECURRING,LOW,0,1,1,0
180,2,21856.13,LOW,RECURRING,HIGH,0,3,0,0
180,3,26097.96,LOW,NEW,LOW,1,4,2,0
181,0,9835.96,LOW,RECURRING,HIGH,1,1,0,0
182,0,19041.77,LOW,RECURRING,HIGH,0,1,0,1
182,1,10688.49,LOW,NEW,LOW,1,0,0,1
182,2,12165.83,LOW,NEW,LOW,0,1,0,1
183,0,55322.08,LOW,NEW,HIGH,0,4,1,2
183,1,20077.72,LOW,NEW,HIGH,1,2,1,0
183,2,33440.85,LOW,RECURRING,HIGH,2,3,1,0
183,3,3080.40,LOW,RECURRING,HIGH,1,0,0,0
184,0,8079.89,LOW,RECURRING,LOW,0,0,0,1
184,1,21466.64,LOW,RECURRING,LOW,2,2,1,1
184,2,31790.99,LOW,RECURRING,HIGH,0,2,1,1
184,3,20504.88,LOW,RECURRING,LOW,3,1,2,0
184,4,14847.00,LOW,RECURRING,HIGH,1,0,0,1
185,0,4581.08,LOW,NEW,LOW,0,0,1,0
185,1,24484.09,LOW,RECURRING,LOW,2,3,0,1
185,2,2389.76,LOW,NEW,LOW,1,0,0,0
186,0,3614.48,LOW,NEW,LOW,0,1,0,0
186,1,4159.64,LOW,NEW,LOW,0,1,0,0
186,2,12047.77,LOW,NEW,LOW,2,2,0,0
186,3,13621.48,LOW,RECURRING,HIGH,1,0,0,1
186,4,35990.02,LOW,RECURRING,HIGH,0,4,0,1
186,5,10554.65,LOW,NEW,LOW,0,1,0,1
187,0,6976.66,LOW,RECURRING,LOW,1,0,1,0
187,1,18344.84,LOW,RECURRING,HIGH,1,2,0,0
187,2,6582.52,LOW,RECURRING,LOW,1,0,1,0
187,3,9502.17,LOW,NEW,LOW,0,0,2,0
188,0,8072.53,LOW,RECURRING,HIGH,0,0,1,0
188,1,8230.02,LOW,RECURRING,LOW,0,0,0,1
188,2,7321.59,LOW,RECURRING,LOW,3,0,0,0
189,0,12726.75,LOW,RECURRING,LOW,0,1,2,0
189,1,15378.87,LOW,NEW,LOW,1,1,0,1
190,0,12342.42,LOW,RECURRING,LOW,0,1,0,1
190,1,4262.29,LOW,RECURRING,LOW,0,1,0,0
190,2,46147.30,LOW,RECURRING,HIGH,1,1,1,2
190,3,17041.38,LOW,RECURRING,HIGH,0,3,0,0
190,4,7534.47,LOW,NEW,HIGH,0,1,0,0
191,0,11174.66,LOW,NEW,LOW,0,1,0,1
191,1,13218.14,LOW,RECURRING,LOW,0,2,0,1
192,0,2327.86,LOW,RECURRING,LOW,1,0,0,0
192,1,27228.37,LOW,RECURRING,HIGH,2,1,1,1
192,2,15010.94,LOW,NEW,LOW,0,2,0,1
193,0,16848.44,LOW,RECURRING,LOW,2,1,1,1
193,1,13949.50,LOW,NEW,LOW,0,2,0,1
193,2,27909.00,LOW,RECURRING,LOW,1,1,2,2
194,0,4298.80,LOW,NEW,LOW,0,1,0,0
194,1,18408.41,LOW,NEW,HIGH,0,1,0,1
194,2,9907.65,LOW,RECURRING,LOW,1,2,0,0
195,0,14134.46,LOW,NEW,HIGH,0,2,0,0
195,1,8644.20,LOW,NEW,LOW,0,0,2,0
195,2,24987.02,LOW,RECURRING,HIGH,1,4,0,0
196,0,5835.33,LOW,NEW,LOW,1,0,1,0
196,1,7198.67,LOW,RECURRING,LOW,0,0,0,1
196,2,7987.86,LOW,RECURRING,LOW,0,2,0,0
196,3,14122.70,LOW,NEW,LOW,1,1,2,0
196,4,19109.45,LOW,NEW,LOW,0,1,3,0
196,5,14174.45,LOW,NEW,LOW,0,3,0,0
197,0,12800.15,LOW,RECURRING,LOW,1,1,0,1
197,1,5449.67,LOW,RECURRING,LOW,1,1,0,0
197,2,18292.04,LOW,NEW,LOW,0,4,1,0
197,3,12999.36,LOW,RECURRING,HIGH,0,1,1,0
198,0,6403.69,LOW,RECURRING,HIGH,0,1,0,0
198,1,10608.09,LOW,RECURRING,HIGH,1,1,0,0
198,2,20175.53,LOW,RECURRING,HIGH,1,0,1,1
199,0,36843.74,LOW,RECURRING,HIGH,1,1,0,2
199,1,3474.94,LOW,RECURRING,LOW,0,1,0,0
199,2,21679.85,LOW,RECURRING,HIGH,0,3,0,0
199,3,7109.04,LOW,RECURRING,HIGH,0,0,1,0
201,0,26697.56,LOW,RECURRING,HIGH,0,2,0,1
201,1,10523.11,LOW,RECURRING,LOW,0,1,0,1
201,2,28706.60,LOW,NEW,HIGH,0,1,1,1
202,0,4664.62,LOW,RECURRING,LOW,0,0,1,0
202,1,23444.68,LOW,NEW,LOW,3,1,0,2
202,2,15407.11,LOW,RECURRING,HIGH,0,1,1,0
202,3,2490.65,LOW,NEW,LOW,1,0,0,0
203,0,7890.34,LOW,NEW,HIGH,0,0,1,0
203,1,4149.18,LOW,RECURRING,HIGH,1,0,0,0
203,2,31399.40,LOW,RECURRING,HIGH,1,1,0,2
203,3,38123.65,LOW,RECURRING,HIGH,0,2,2,1
203,4,22283.12,LOW,RECURRING,HIGH,0,2,1,0
204,0,22112.51,LOW,NEW,LOW,0,1,1,2
204,1,11933.93,LOW,RECURRING,LOW,0,1,0,1
204,2,9578.64,LOW,RECURRING,LOW,1,2,0,0
204,3,2366.38,LOW,RECURRING,LOW,1,0,0,0
204,4,13200.85,LOW,RECURRING,LOW,0,2,0,1
204,5,16262.44,LOW,NEW,HIGH,0,0,1,1
205,0,29020.15,LOW,RECURRING,HIGH,0,2,1,1
205,1,3457.85,LOW,NEW,LOW,0,1,0,0
205,2,16609.34,LOW,RECURRING,LOW,0,0,0,2
205,3,45748.48,LOW,NEW,HIGH,1,3,1,1
205,4,10405.93,LOW,RECURRING,HIGH,0,0,0,1
205,5,24014.30,LOW,NEW,HIGH,0,3,1,0
205,6,11512.76,LOW,NEW,LOW,1,0,1,1
206,0,7117.41,LOW,NEW,LOW,1,1,0,0
206,1,10607.73,LOW,NEW,LOW,0,0,1,1
206,2,55143.62,LOW,NEW,HIGH,1,1,2,2
206,3,7879.60,LOW,NEW,LOW,0,1,1,0
207,0,32033.59,LOW,RECURRING,HIGH,0,3,0,1
207,1,17255.49,LOW,NEW,LOW,0,4,1,0
208,0,35561.66,LOW,RECURRING,HIGH,1,1,0,2
209,0,15307.64,LOW,RECURRING,HIGH,0,1,1,0
209,1,30629.72,LOW,RECURRING,HIGH,0,1,0,2
209,2,12328.39,LOW,RECURRING,HIGH,0,0,0,1
209,3,9814.81,LOW,RECURRING,LOW,1,1,1,0
209,4,9124.94,LOW,RECURRING,LOW,1,1,1,0
210,0,28286.73,LOW,RECURRING,HIGH,0,2,0,1
211,0,11906.81,LOW,RECURRING,LOW,1,1,1,0
211,1,7626.51,LOW,NEW,LOW,0,1,1,0
211,2,6750.22,LOW,NEW,HIGH,0,1,0,0
212,0,13319.60,LOW,RECURRING,LOW,1,1,0,1
212,1,25917.24,LOW,RECURRING,HIGH,0,1,1,1
212,2,14952.52,LOW,RECURRING,LOW,2,1,1,0
212,3,17302.00,LOW,NEW,HIGH,1,2,0,0
212,4,21228.53,LOW,RECURRING,HIGH,0,1,1,1
213,0,19357.45,LOW,NEW,LOW,3,1,0,1
214,0,7360.88,LOW,RECURRING,LOW,0,0,2,0
214,1,12569.86,LOW,RECURRING,LOW,0,1,0,1
214,2,1941.98,LOW,RECURRING,LOW,1,0,0,0
214,3,11887.45,LOW,NEW,LOW,0,3,0,0
214,4,4258.49,LOW,RECURRING,LOW,0,1,0,0
214,5,4355.73,LOW,RECURRING,LOW,0,1,0,0
215,0,4362.89,LOW,NEW,LOW,0,1,0,0
215,1,18162.75,LOW,NEW,LOW,1,3,0,1
215,2,16563.20,LOW,RECURRING,LOW,0,2,0,1
215,3,23736.84,LOW,RECURRING,LOW,0,2,0,2
216,0,5779.38,LOW,RECURRING,LOW,1,1,0,0
216,1,4269.40,LOW,RECURRING,LOW,0,1,0,0
216,2,13298.89,LOW,RECURRING,LOW,0,0,1,1
217,0,10957.34,LOW,NEW,HIGH,1,1,0,0
217,1,18416.42,LOW,RECURRING,LOW,1,3,0,1
218,0,7008.28,LOW,RECURRING,LOW,0,0,0,1
218,1,3918.20,LOW,NEW,LOW,0,1,0,0
219,0,9095.87,LOW,RECURRING,HIGH,1,0,1,0
219,1,18053.17,LOW,RECURRING,LOW,1,2,0,1
220,0,11430.20,LOW,NEW,LOW,1,1,1,0
220,1,4818.69,LOW,NEW,LOW,0,0,1,0
220,2,11566.28,LOW,NEW,LOW,1,1,1,0
220,3,6811.07,LOW,NEW,HIGH,0,1,0,0
221,0,47287.61,LOW,NEW,HIGH,1,4,2,1
221,1,12881.73,LOW,NEW,HIGH,0,0,0,1
221,2,14818.01,LOW,NEW,HIGH,0,2,0,0
221,3,21185.47,LOW,RECURRING,HIGH,0,1,1,1
221,4,4601.93,LOW,NEW,LOW,0,1,0,0
222,0,4714.66,LOW,NEW,LOW,0,0,1,0
222,1,27621.18,LOW,NEW,HIGH,0,1,1,1
222,2,3608.48,LOW,RECURRING,HIGH,1,0,0,0
222,3,31210.56,LOW,RECURRING,HIGH,0,2,2,0
223,0,6927.88,LOW,RECURRING,LOW,1,1,0,0
223,1,6087.76,LOW,RECURRING,LOW,0,0,0,1
224,0,6078.53,MID,NEW,HIGH,0,0,1,0
224,1,17396.10,MID,RECURRING,HIGH,1,2,0,0
225,0,9358.35,MID,NEW,LOW,1,2,0,0
225,1,31968.73,MID,RECURRING,HIGH,1,2,0,1
225,2,7194.83,MID,NEW,LOW,2,1,0,0
226,0,4480.58,MID,RECURRING,LOW,0,0,1,0
226,1,29484.42,MID,NEW,HIGH,0,3,1,0
226,2,15873.53,MID,NEW,HIGH,1,0,0,1
227,0,12660.63,MID,NEW,LOW,1,1,0,1
227,1,10045.80,MID,RECURRING,LOW,3,1,0,0
227,2,10703.14,MID,NEW,LOW,1,0,0,1
227,3,22846.69,MID,RECURRING,HIGH,0,2,1,0
228,0,3654.51,MID,RECURRING,LOW,0,0,1,0
228,1,3241.70,MID,NEW,HIGH,1,0,0,0
228,2,10229.99,MID,NEW,LOW,1,2,0,0
228,3,9784.98,MID,RECURRING,LOW,2,1,0,0
228,4,3913.40,MID,NEW,HIGH,1,0,0,0
228,5,27264.75,MID,RECURRING,LOW,2,2,1,1
230,0,18342.23,MID,NEW,HIGH,0,0,1,1
230,1,15579.59,MID,NEW,LOW,1,3,0,0
230,2,23063.43,MID,RECURRING,LOW,1,4,1,0
230,3,8107.64,MID,NEW,HIGH,0,0,1,0
230,4,16066.31,MID,RECURRING,LOW,0,2,2,0
231,0,6797.31,MID,NEW,LOW,0,2,0,0
231,1,11675.01,MID,NEW,HIGH,0,1,1,0
231,2,17768.70,MID,NEW,HIGH,0,1,0,1
231,3,12849.32,MID,RECURRING,HIGH,1,0,0,1
231,4,3787.01,MID,RECURRING,LOW,0,1,0,0
231,5,13032.80,MID,NEW,LOW,0,1,0,1
231,6,10763.42,MID,RECURRING,HIGH,1,0,1,0
231,7,8242.45,MID,RECURRING,LOW,1,0,0,1
232,0,24597.16,MID,RECURRING,LOW,1,2,0,2
232,1,2598.94,MID,NEW,LOW,1,0,0,0
232,2,7075.05,MID,RECURRING,HIGH,0,0,1,0
232,3,2262.56,MID,RECURRING,LOW,1,0,0,0
233,0,16203.31,MID,RECURRING,LOW,0,2,2,0
233,1,16924.05,MID,RECURRING,HIGH,1,1,1,0
233,2,4888.21,MID,NEW,LOW,0,0,1,0
234,0,13700.76,MID,RECURRING,LOW,0,2,1,0
234,1,9049.14,MID,NEW,LOW,0,2,0,0
234,2,13127.75,MID,RECURRING,LOW,2,2,0,0
235,0,20238.45,MID,NEW,LOW,0,3,0,1
235,1,17903.27,MID,RECURRING,HIGH,1,2,0,0
236,0,23584.08,MID,RECURRING,LOW,0,3,1,1
236,1,10968.86,MID,RECURRING,LOW,0,2,1,0
237,0,14523.28,MID,NEW,LOW,1,1,0,1
237,1,4083.52,MID,NEW,LOW,0,0,1,0
237,2,1931.31,MID,RECURRING,LOW,1,0,0,0
237,3,6023.17,MID,NEW,HIGH,0,0,1,0
238,0,35793.69,MID,RECURRING,HIGH,0,2,3,0
238,1,7943.97,MID,RECURRING,LOW,0,2,0,0
238,2,14763.15,MID,NEW,LOW,0,1,1,1
238,3,16051.37,MID,NEW,LOW,0,0,2,1
238,4,3987.87,MID,NEW,LOW,0,0,1,0
238,5,12391.46,MID,NEW,LOW,1,1,0,1
239,0,13057.43,MID,RECURRING,LOW,2,2,0,0
239,1,24604.72,MID,NEW,HIGH,1,1,0,1
239,2,31051.17,MID,NEW,LOW,0,3,3,1
239,3,12930.12,MID,NEW,HIGH,0,1,1,0
239,4,9581.88,MID,RECURRING,LOW,1,2,0,0
240,0,6774.64,MID,RECURRING,HIGH,0,0,1,0
240,1,5541.55,MID,RECURRING,LOW,1,1,0,0
240,2,11653.99,MID,RECURRING,LOW,1,2,0,0
240,3,3570.16,MID,RECURRING,LOW,0,1,0,0
241,0,3870.80,MID,NEW,LOW,0,0,1,0
241,1,4670.60,MID,NEW,LOW,0,1,0,0
241,2,34431.87,MID,NEW,HIGH,2,3,0,1
242,0,14468.58,MID,RECURRING,LOW,1,1,0,1
242,1,17062.70,MID,NEW,HIGH,1,2,0,0
242,2,8053.26,MID,NEW,HIGH,0,0,1,0
243,0,2391.21,MID,RECURRING,LOW,1,0,0,0
243,1,19218.23,MID,NEW,LOW,2,2,0,1
243,2,7600.81,MID,RECURRING,LOW,0,1,1,0
243,3,22103.57,MID,RECURRING,HIGH,0,0,0,2
244,0,13602.09,MID,RECURRING,LOW,0,2,1,0
244,1,7102.55,MID,RECURRING,LOW,0,1,1,0
244,2,22368.98,MID,RECURRING,HIGH,0,3,1,0
244,3,2148.08,MID,RECURRING,LOW,1,0,0,0
244,4,11323.21,MID,RECURRING,HIGH,3,0,0,0
244,5,11921.67,MID,RECURRING,LOW,0,3,0,0
245,0,23390.07,MID,RECURRING,HIGH,2,1,0,1
245,1,4383.03,MID,RECURRING,LOW,0,1,0,0
246,0,12491.27,MID,RECURRING,LOW,1,2,1,0
246,1,29356.29,MID,RECURRING,LOW,1,3,1,1
246,2,4169.44,MID,RECURRING,LOW,0,1,0,0
247,0,8746.50,MID,NEW,LOW,0,2,0,0
247,1,3699.09,MID,NEW,LOW,0,0,1,0
247,2,7336.72,MID,NEW,LOW,1,0,1,0
247,3,10609.07,MID,NEW,LOW,1,2,0,0
247,4,7220.16,MID,RECURRING,LOW,0,2,0,0
248,0,9385.25,MID,RECURRING,LOW,0,1,0,1
248,1,9325.55,MID,RECURRING,LOW,1,0,0,1
248,2,3730.58,MID,RECURRING,LOW,0,1,0,0
249,0,11760.77,MID,NEW,LOW,0,1,0,1
249,1,4327.35,MID,RECURRING,LOW,0,0,1,0
249,2,12122.24,MID,NEW,HIGH,0,1,1,0
250,0,27729.53,MID,NEW,HIGH,1,1,2,0
250,1,12061.43,MID,NEW,LOW,0,1,0,1
250,2,15894.06,MID,RECURRING,LOW,3,0,0,1
250,3,3927.10,MID,RECURRING,LOW,0,1,0,0
250,4,38858.99,MID,RECURRING,LOW,0,3,0,3
250,5,2295.31,MID,RECURRING,LOW,1,0,0,0
251,0,8452.64,MID,RECURRING,HIGH,0,0,1,0
251,1,13769.75,MID,RECURRING,HIGH,0,2,0,0
252,0,2514.02,MID,NEW,LOW,1,0,0,0
252,1,30592.87,MID,NEW,HIGH,0,2,0,1
252,2,10372.83,MID,RECURRING,LOW,1,0,0,1
253,0,50258.08,MID,NEW,HIGH,1,3,0,2
254,0,14549.35,MID,RECURRING,HIGH,0,0,0,1
255,0,4846.95,MID,RECURRING,LOW,0,0,1,0
255,1,45237.99,MID,RECURRING,HIGH,0,1,1,2
255,2,35896.87,MID,RECURRING,LOW,2,4,0,1
255,3,18043.20,MID,NEW,LOW,0,2,0,1
255,4,52787.96,MID,RECURRING,HIGH,0,2,1,2
255,5,7089.53,MID,RECURRING,LOW,1,1,0,0
255,6,26741.76,MID,NEW,HIGH,0,4,0,0
256,0,50298.42,MID,RECURRING,HIGH,6,2,1,0
256,1,8981.01,MID,RECURRING,HIGH,0,0,1,0
257,0,24846.08,MID,RECURRING,LOW,1,3,0,1
257,1,8724.43,MID,NEW,LOW,0,1,1,0
257,2,7870.47,MID,RECURRING,LOW,1,1,0,0
258,0,7194.51,MID,RECURRING,HIGH,0,1,0,0
258,1,7517.58,MID,RECURRING,HIGH,0,1,0,0
258,2,2708.17,MID,RECURRING,LOW,1,0,0,0
258,3,22508.41,MID,NEW,HIGH,0,0,1,1
258,4,4884.02,MID,RECURRING,LOW,0,1,0,0
259,0,29702.23,MID,NEW,HIGH,1,1,1,1
259,1,18505.59,MID,NEW,HIGH,2,1,0,0
259,2,17709.53,MID,NEW,LOW,2,2,1,0
260,0,11877.17,MID,RECURRING,LOW,1,2,0,0
260,1,22564.41,MID,RECURRING,HIGH,0,3,0,0
260,2,10945.62,MID,RECURRING,HIGH,1,1,0,0
261,0,12920.52,MID,RECURRING,LOW,1,2,0,0
261,1,2863.32,MID,NEW,LOW,1,0,0,0
261,2,23251.36,MID,RECURRING,HIGH,0,0,1,1
261,3,23381.15,MID,RECURRING,LOW,2,4,0,0
261,4,12680.08,MID,NEW,LOW,0,0,1,1
262,0,41814.46,MID,RECURRING,LOW,2,5,0,1
262,1,21271.83,MID,RECURRING,LOW,3,2,1,0
262,2,13543.81,MID,RECURRING,LOW,1,1,1,0
262,3,11289.40,MID,RECURRING,HIGH,1,1,0,0
263,0,29498.06,MID,NEW,HIGH,0,3,1,0
263,1,6588.58,MID,NEW,LOW,1,0,1,0
263,2,18475.24,MID,NEW,LOW,1,0,2,1
263,3,18597.40,MID,RECURRING,LOW,0,1,1,1
264,0,9557.23,MID,NEW,LOW,0,0,0,1
264,1,10904.67,MID,RECURRING,LOW,1,0,2,0
264,2,12030.57,MID,NEW,HIGH,1,1,0,0
265,0,2810.98,MID,NEW,LOW,1,0,0,0
265,1,23977.16,MID,NEW,HIGH,0,3,0,0
265,2,25715.34,MID,NEW,HIGH,0,2,1,0
265,3,14811.11,MID,NEW,HIGH,1,0,0,1
265,4,8861.74,MID,RECURRING,LOW,0,0,2,0
266,0,23873.60,MID,RECURRING,HIGH,0,0,1,1
266,1,12997.11,MID,NEW,LOW,1,2,0,0
266,2,15549.68,MID,NEW,LOW,1,3,0,0
266,3,18526.19,MID,NEW,LOW,1,4,0,0
266,4,8337.78,MID,RECURRING,HIGH,0,0,1,0
266,5,42028.89,MID,NEW,HIGH,0,3,0,1
267,0,19858.72,MID,RECURRING,HIGH,0,1,0,1
267,1,24997.08,MID,RECURRING,LOW,0,2,0,2
267,2,29976.00,MID,RECURRING,HIGH,1,1,3,0
267,3,3893.21,MID,NEW,LOW,0,1,0,0
267,4,23176.77,MID,NEW,LOW,2,1,0,2
268,0,36159.99,MID,RECURRING,HIGH,0,3,0,1
269,0,2301.39,MID,NEW,LOW,1,0,0,0
269,1,7585.76,MID,RECURRING,HIGH,0,1,0,0
269,2,30926.94,MID,RECURRING,HIGH,3,1,2,0
269,3,4302.67,MID,RECURRING,LOW,0,1,0,0
269,4,14845.04,MID,RECURRING,HIGH,1,0,0,1
269,5,13192.67,MID,RECURRING,LOW,0,2,1,0
270,0,14445.59,MID,RECURRING,HIGH,0,0,0,1
270,1,38783.45,MID,RECURRING,HIGH,0,1,0,2
270,2,15180.74,MID,NEW,LOW,1,0,1,1
