t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
171,1,20260.98,MID,RECURRING,LOW,1,1,0,1
171,2,9510.31,MID,RECURRING,LOW,1,0,1,0
171,3,5578.20,MID,RECURRING,HIGH,1,0,0,0
171,4,22185.44,MID,NEW,LOW,1,2,0,1
171,5,45024.49,MID,RECURRING,HIGH,3,2,1,0
171,6,18785.02,MID,RECURRING,LOW,1,3,0,0
172,0,69658.97,MID,RECURRING,HIGH,2,4,2,0
172,1,21330.45,MID,RECURRING,HIGH,2,1,0,0
172,2,27563.06,MID,NEW,LOW,1,0,0,3
173,0,14523.31,MID,NEW,HIGH,1,1,0,0
173,1,35209.73,MID,NEW,HIGH,2,0,1,1
173,2,24945.58,MID,NEW,HIGH,1,1,1,0
173,3,15480.61,MID,NEW,HIGH,0,0,0,1
173,4,33453.98,MID,NEW,HIGH,2,2,1,0
173,5,27362.07,MID,NEW,LOW,0,1,0,2
173,6,15631.94,MID,NEW,HIGH,0,0,2,0
173,7,13373.78,MID,NEW,LOW,0,1,0,1
174,0,27483.97,MID,NEW,HIGH,3,1,1,0
174,1,11074.37,MID,NEW,LOW,0,2,0,0
174,2,31305.65,MID,NEW,HIGH,1,0,1,1
174,3,9373.63,MID,RECURRING,HIGH,0,1,0,0
174,4,13720.90,MID,NEW,HIGH,1,1,0,0
175,0,12906.19,MID,NEW,HIGH,1,1,0,0
175,1,28427.38,MID,RECURRING,HIGH,0,1,2,0
175,2,7838.72,MID,NEW,LOW,1,1,0,0
175,3,13107.06,MID,NEW,LOW,1,2,0,0
176,0,50224.67,MID,NEW,HIGH,2,1,1,1
176,1,55143.66,MID,RECURRING,HIGH,0,1,1,2
176,2,6299.33,MID,NEW,LOW,0,1,0,0
177,0,28970.91,MID,RECURRING,HIGH,1,1,0,1
177,1,25137.64,MID,NEW,HIGH,1,2,0,0
177,2,21548.14,MID,NEW,LOW,1,0,1,1
177,3,42430.18,MID,NEW,HIGH,3,1,2,0
178,0,10078.61,MID,NEW,HIGH,2,0,0,0
178,1,57184.32,MID,NEW,HIGH,2,1,2,1
178,2,3051.99,MID,RECURRING,LOW,1,0,0,0
178,3,5447.11,MID,RECURRING,HIGH,1,0,0,0
179,0,25689.38,MID,NEW,LOW,0,4,0,0
179,1,11658.49,MID,RECURRING,HIGH,1,1,0,0
179,2,28867.78,MID,NEW,LOW,1,2,1,1
179,3,36331.07,MID,NEW,HIGH,1,1,1,1
179,4,43016.43,MID,RECURRING,HIGH,1,3,0,1
179,5,44893.40,MID,NEW,HIGH,2,0,2,1
179,6,5379.06,MID,RECURRING,LOW,2,0,0,0
179,7,23732.86,MID,RECURRING,HIGH,1,0,0,1
180,0,26391.11,MID,RECURRING,HIGH,0,0,1,1
180,1,45754.00,MID,NEW,LOW,1,3,3,1
181,0,21362.32,MID,NEW,HIGH,1,0,0,1
181,1,8860.11,MID,NEW,LOW,1,0,1,0
181,2,44551.39,MID,RECURRING,LOW,2,1,4,1
181,3,19895.08,MID,RECURRING,LOW,4,1,0,0
182,0,20706.81,MID,RECURRING,HIGH,2,0,1,0
182,1,43995.31,MID,NEW,HIGH,2,1,2,0
183,0,16530.11,MID,NEW,LOW,0,0,3,0
183,1,14879.38,MID,NEW,LOW,1,2,0,0
183,2,12005.94,MID,RECURRING,LOW,1,2,0,0
183,3,2849.21,MID,NEW,LOW,1,0,0,0
184,0,6667.81,MID,NEW,LOW,0,0,1,0
184,1,34936.32,MID,NEW,HIGH,1,3,1,0
184,2,35115.68,MID,RECURRING,HIGH,1,3,1,0
184,3,29213.21,MID,NEW,LOW,1,3,1,0
185,0,20075.48,MID,NEW,HIGH,1,1,1,0
185,1,34707.00,MID,RECURRING,HIGH,2,1,2,0
185,2,4751.18,MID,RECURRING,LOW,0,1,0,0
185,3,12886.02,MID,NEW,LOW,1,2,0,0
185,4,19266.05,MID,RECURRING,LOW,3,2,0,0
186,0,20620.29,MID,RECURRING,HIGH,1,0,0,1
186,1,45429.13,MID,RECURRING,HIGH,2,0,0,2
186,2,58297.03,MID,NEW,HIGH,2,2,3,0
186,3,36865.86,MID,NEW,HIGH,0,2,2,0
187,0,62429.95,MID,RECURRING,HIGH,2,2,3,0
187,1,10506.39,MID,NEW,HIGH,0,0,1,0
187,2,9770.02,MID,RECURRING,LOW,0,1,1,0
187,3,19783.63,MID,RECURRING,LOW,0,1,1,1
187,4,8741.21,MID,RECURRING,LOW,0,0,0,1
187,5,28938.14,MID,RECURRING,HIGH,2,0,1,1
187,6,8913.67,MID,NEW,HIGH,0,1,0,0
188,0,55407.15,MID,NEW,HIGH,0,4,2,0
188,1,8725.46,MID,NEW,LOW,1,1,0,0
188,2,19142.01,MID,RECURRING,LOW,1,1,0,1
188,3,30391.58,MID,RECURRING,HIGH,4,0,0,1
188,4,32178.11,MID,RECURRING,LOW,3,0,1,2
189,0,28402.23,MID,NEW,HIGH,0,1,0,1
189,1,5825.69,MID,RECURRING,LOW,2,0,0,0
189,2,10470.71,MID,RECURRING,LOW,2,0,1,0
189,3,5679.42,MID,RECURRING,LOW,2,0,0,0
189,4,7436.97,MID,RECURRING,LOW,1,1,0,0
189,5,50604.09,MID,RECURRING,HIGH,1,3,3,0
189,6,19950.10,MID,NEW,HIGH,2,1,0,0
189,7,12227.91,MID,NEW,LOW,0,2,0,0
189,8,34519.31,MID,NEW,HIGH,1,0,0,2
189,9,11369.03,MID,NEW,LOW,2,0,1,0
190,0,9207.77,MID,RECURRING,HIGH,2,0,0,0
190,1,34636.76,MID,RECURRING,LOW,0,2,2,1
190,2,6793.89,MID,NEW,LOW,2,0,0,0
190,3,14699.98,MID,NEW,HIGH,1,1,0,0
190,4,13768.58,MID,NEW,LOW,0,0,1,1
190,5,16040.70,MID,RECURRING,LOW,0,0,1,1
191,0,20304.41,MID,RECURRING,LOW,1,1,2,0
191,1,4924.38,MID,RECURRING,HIGH,1,0,0,0
191,2,11101.14,MID,NEW,LOW,2,1,0,0
191,3,5347.15,MID,NEW,LOW,0,1,0,0
192,0,7896.25,MID,NEW,HIGH,0,1,0,0
192,1,21722.77,MID,RECURRING,LOW,0,2,0,1
192,2,48918.80,MID,RECURRING,HIGH,2,3,0,1
193,0,30562.26,MID,NEW,HIGH,1,1,0,1
193,1,14163.91,MID,RECURRING,HIGH,1,0,1,0
193,2,53758.69,MID,RECURRING,HIGH,2,0,1,2
193,3,5645.42,MID,NEW,LOW,0,1,0,0
193,4,14961.08,MID,RECURRING,LOW,1,2,0,0
193,5,18416.18,MID,NEW,LOW,2,0,2,0
195,0,55119.49,MID,RECURRING,HIGH,1,3,0,2
195,1,6654.15,MID,RECURRING,LOW,0,0,1,0
195,2,31919.17,MID,NEW,HIGH,1,3,0,0
195,3,11090.18,MID,RECURRING,LOW,1,0,0,1
196,0,6970.89,MID,RECURRING,LOW,2,0,0,0
196,1,15931.89,MID,NEW,HIGH,0,0,0,1
196,2,11926.28,MID,NEW,HIGH,1,0,1,0
196,3,18149.14,MID,NEW,LOW,2,2,0,0
196,4,64625.00,MID,RECURRING,HIGH,2,4,1,0
197,0,28744.47,MID,RECURRING,HIGH,2,2,0,0
197,1,36984.07,MID,RECURRING,HIGH,1,1,1,1
197,2,27346.84,MID,NEW,HIGH,3,0,1,0
197,3,34122.03,MID,NEW,LOW,1,2,2,1
197,4,4967.10,MID,NEW,HIGH,1,0,0,0
198,0,13545.50,MID,NEW,HIGH,1,1,0,0
198,1,20672.92,MID,RECURRING,HIGH,1,1,1,0
198,2,10076.49,MID,RECURRING,LOW,2,1,0,0
198,3,46063.83,MID,NEW,HIGH,0,0,2,2
198,4,9968.11,MID,RECURRING,HIGH,0,1,0,0
199,0,29301.93,MID,NEW,HIGH,2,2,0,0
199,1,30555.74,MID,NEW,HIGH,2,0,2,0
199,2,43276.45,MID,NEW,HIGH,1,0,2,1
199,3,12220.13,MID,RECURRING,HIGH,1,1,0,0
199,4,36727.12,MID,NEW,HIGH,3,1,1,0
199,5,31221.67,MID,RECURRING,HIGH,0,3,1,0
200,0,19667.20,MID,NEW,LOW,1,0,1,1
200,1,15409.56,MID,NEW,HIGH,0,1,1,0
200,2,44266.56,MID,NEW,HIGH,2,1,2,0
200,3,4734.11,MID,NEW,LOW,0,1,0,0
201,0,20379.23,MID,NEW,HIGH,2,0,1,0
201,1,36570.69,MID,RECURRING,HIGH,1,2,1,0
201,2,27480.46,MID,RECURRING,HIGH,1,1,1,0
201,3,21542.72,MID,RECURRING,LOW,1,1,1,1
201,4,61182.81,MID,NEW,HIGH,4,1,1,1
201,5,9901.25,MID,RECURRING,LOW,0,2,0,0
201,6,43073.37,MID,NEW,HIGH,3,0,1,1
202,0,9095.63,MID,RECURRING,LOW,1,0,1,0
202,1,37077.30,MID,RECURRING,HIGH,1,1,1,1
202,2,16862.54,MID,RECURRING,LOW,1,0,1,1
203,0,48927.39,MID,RECURRING,HIGH,3,0,2,1
203,1,19132.11,MID,NEW,LOW,1,1,0,1
204,0,30839.86,MID,NEW,LOW,1,2,1,1
204,1,39354.01,MID,NEW,HIGH,2,1,0,1
204,2,27689.48,MID,RECURRING,LOW,1,2,0,1
204,3,37979.18,MID,NEW,HIGH,3,1,0,1
204,4,11202.33,MID,RECURRING,LOW,2,0,1,0
204,5,13449.94,MID,RECURRING,HIGH,1,0,1,0
204,6,25922.27,MID,NEW,HIGH,1,1,1,0
205,0,38346.96,MID,NEW,HIGH,0,2,1,1
205,1,38791.11,MID,RECURRING,LOW,0,0,1,3
205,2,22046.02,MID,NEW,HIGH,1,2,0,0
205,3,21775.22,MID,RECURRING,HIGH,2,1,0,0
205,4,6052.89,MID,RECURRING,LOW,0,1,0,0
205,5,23809.99,MID,NEW,HIGH,1,1,1,0
205,6,21079.81,MID,NEW,HIGH,0,1,1,0
205,7,19311.45,MID,NEW,LOW,0,2,1,0
206,0,10958.26,MID,NEW,HIGH,0,0,1,0
206,1,29235.93,MID,RECURRING,LOW,2,3,1,0
206,2,46417.31,MID,NEW,HIGH,1,2,1,1
206,3,24087.85,MID,RECURRING,LOW,1,2,0,1
206,4,29019.22,MID,RECURRING,HIGH,2,2,0,0
206,5,41865.96,MID,RECURRING,HIGH,0,2,3,0
206,6,33544.51,MID,NEW,LOW,1,2,2,1
206,7,13876.41,MID,RECURRING,LOW,1,1,1,0
206,8,16064.60,MID,RECURRING,HIGH,0,0,2,0
206,9,21364.65,MID,RECURRING,HIGH,0,0,1,1
207,0,5079.56,MID,RECURRING,LOW,0,1,0,0
207,1,27697.97,MID,NEW,HIGH,0,3,0,0
207,2,45900.59,MID,RECURRING,HIGH,2,2,2,0
207,3,17132.49,MID,RECURRING,LOW,0,2,1,0
207,4,30293.87,MID,RECURRING,HIGH,2,1,1,0
207,5,8334.14,MID,NEW,HIGH,0,1,0,0
208,0,43112.26,MID,RECURRING,HIGH,0,2,1,1
208,1,6007.78,MID,RECURRING,LOW,2,0,0,0
208,2,25314.34,MID,RECURRING,HIGH,1,0,2,0
208,3,8369.60,MID,RECURRING,HIGH,0,1,0,0
208,4,25065.11,MID,NEW,HIGH,1,2,0,0
208,5,19905.21,MID,RECURRING,HIGH,0,2,0,0
209,0,31969.14,MID,RECURRING,HIGH,1,0,1,1
209,1,8366.39,MID,RECURRING,LOW,0,0,0,1
210,0,23342.94,MID,NEW,LOW,2,0,1,1
210,1,8538.54,MID,RECURRING,HIGH,0,0,1,0
210,2,7652.82,MID,NEW,LOW,1,1,0,0
210,3,103843.84,MID,RECURRING,HIGH,1,2,2,3
210,4,42248.56,MID,NEW,HIGH,2,1,1,1
210,5,6717.69,MID,NEW,LOW,0,0,1,0
211,0,39158.37,MID,RECURRING,HIGH,2,1,0,1
211,1,17003.84,MID,RECURRING,HIGH,1,0,1,0
211,2,68508.72,MID,RECURRING,HIGH,3,3,1,1
211,3,16171.76,MID,RECURRING,HIGH,2,1,0,0
211,4,20883.82,MID,NEW,LOW,1,2,1,0
212,0,55287.69,MID,RECURRING,HIGH,2,0,1,2
212,1,15643.08,MID,NEW,LOW,4,1,0,0
212,2,30803.62,MID,NEW,LOW,3,0,0,2
212,3,29836.19,MID,NEW,HIGH,0,0,2,1
213,0,9949.50,MID,RECURRING,LOW,1,0,1,0
213,1,34979.97,MID,RECURRING,LOW,2,4,1,0
213,2,32404.82,MID,NEW,HIGH,2,1,2,0
213,3,31198.14,MID,NEW,HIGH,2,0,1,1
213,4,35033.87,MID,NEW,LOW,1,1,2,1
213,5,34787.60,MID,RECURRING,HIGH,5,0,1,0
214,0,21751.27,MID,NEW,HIGH,1,0,0,1
214,1,7438.42,MID,NEW,HIGH,0,1,0,0
214,2,58960.24,MID,RECURRING,HIGH,1,3,2,0
214,3,16513.33,MID,RECURRING,HIGH,0,1,1,0
214,4,6401.19,MID,NEW,LOW,0,1,0,0
214,5,14851.33,MID,RECURRING,HIGH,1,0,1,0
214,6,5550.47,MID,RECURRING,HIGH,1,0,0,0
215,0,15623.23,MID,RECURRING,HIGH,3,0,0,0
215,1,12575.34,MID,RECURRING,HIGH,1,1,0,0
215,2,10216.03,MID,NEW,LOW,1,0,1,0
215,3,8609.38,MID,RECURRING,LOW,1,0,1,0
215,4,15643.10,MID,RECURRING,LOW,1,1,0,1
215,5,4399.37,MID,RECURRING,HIGH,1,0,0,0
215,6,45444.91,MID,RECURRING,HIGH,5,2,1,0
216,0,15092.36,MID,RECURRING,HIGH,1,1,0,0
216,1,39365.50,MID,NEW,HIGH,1,3,1,0
216,2,38588.28,MID,NEW,HIGH,3,0,0,2
216,3,39006.44,MID,NEW,HIGH,2,3,0,0
216,4,39110.62,MID,RECURRING,HIGH,3,0,2,0
217,0,21468.90,MID,RECURRING,HIGH,0,1,1,0
217,1,15026.50,MID,RECURRING,LOW,1,1,1,0
217,2,18503.56,MID,RECURRING,LOW,1,1,0,1
217,3,37525.81,MID,NEW,HIGH,4,0,1,1
217,4,33366.51,MID,NEW,HIGH,1,0,1,1
217,5,12911.64,MID,RECURRING,HIGH,1,1,0,0
217,6,54752.53,MID,NEW,HIGH,1,4,1,0
218,0,23469.08,MID,NEW,HIGH,1,0,0,1
218,1,13765.02,MID,NEW,HIGH,1,1,0,0
218,2,22118.10,MID,RECURRING,HIGH,2,0,1,0
218,3,46939.22,MID,NEW,LOW,6,1,4,0
219,0,49867.75,MID,NEW,HIGH,3,1,2,0
219,1,16022.69,MID,NEW,HIGH,0,2,0,0
219,2,41610.13,MID,RECURRING,HIGH,2,3,0,0
220,0,16899.25,MID,NEW,HIGH,3,0,0,0
220,1,7031.62,MID,RECURRING,LOW,2,0,0,0
220,2,8257.95,MID,RECURRING,HIGH,0,0,1,0
220,3,14069.03,MID,NEW,HIGH,1,1,0,0
220,4,24956.09,MID,RECURRING,LOW,2,0,1,1
220,5,11388.43,MID,NEW,HIGH,2,0,0,0
220,6,15889.59,MID,NEW,HIGH,2,1,0,0
220,7,29115.70,MID,NEW,LOW,0,3,1,1
221,0,37323.42,MID,RECURRING,HIGH,3,2,0,0
221,1,25602.10,MID,RECURRING,HIGH,2,2,0,0
221,2,26247.15,MID,NEW,HIGH,3,1,0,0
221,3,42555.10,MID,RECURRING,HIGH,3,0,1,1
221,4,20404.77,MID,NEW,HIGH,1,1,1,0
222,0,9736.70,MID,RECURRING,HIGH,0,1,0,0
222,1,36513.24,MID,RECURRING,LOW,3,4,1,0
222,2,30476.05,MID,NEW,LOW,3,2,0,1
222,3,23695.41,MID,RECURRING,LOW,3,0,2,0
222,4,26052.40,MID,NEW,HIGH,2,1,1,0
222,5,35804.93,MID,NEW,LOW,1,4,0,1
223,0,9480.15,MID,RECURRING,LOW,0,2,0,0
223,1,41429.62,MID,RECURRING,LOW,0,3,2,1
223,2,20433.28,MID,NEW,LOW,0,0,2,1
223,3,11234.52,MID,RECURRING,LOW,0,2,0,0
223,4,43031.67,MID,RECURRING,HIGH,0,2,1,1
223,5,17718.64,MID,RECURRING,LOW,0,0,1,1
224,0,64551.63,MID,NEW,HIGH,0,1,1,3
224,1,28906.69,MID,NEW,HIGH,2,0,0,1
224,2,23456.04,MID,RECURRING,LOW,3,2,0,0
224,3,48068.35,MID,RECURRING,HIGH,1,1,1,2
224,4,26654.97,MID,NEW,LOW,1,4,0,0
225,0,19168.04,MID,RECURRING,LOW,0,3,1,0
225,1,30682.78,MID,RECURRING,HIGH,2,1,1,0
225,2,22583.43,MID,RECURRING,LOW,2,0,1,1
225,3,38415.50,MID,RECURRING,HIGH,2,1,0,1
225,4,13805.15,MID,NEW,LOW,1,1,1,0
225,5,36586.43,MID,NEW,HIGH,2,1,0,1
225,6,22946.76,MID,RECURRING,HIGH,0,0,1,1
226,0,10062.59,MID,NEW,LOW,0,1,1,0
226,1,11232.60,MID,NEW,LOW,0,0,0,1
226,2,37928.21,MID,NEW,HIGH,1,2,1,0
226,3,19728.05,MID,NEW,LOW,1,1,0,1
226,4,20528.86,MID,NEW,HIGH,0,2,0,0
226,5,4120.63,MID,NEW,HIGH,1,0,0,0
227,0,27243.50,MID,RECURRING,LOW,1,1,1,1
227,1,28220.44,MID,RECURRING,LOW,1,3,2,0
228,0,3307.99,MID,RECURRING,LOW,1,0,0,0
228,1,7739.80,MID,RECURRING,HIGH,0,1,0,0
228,2,14442.54,MID,RECURRING,HIGH,1,1,0,0
228,3,5708.50,MID,RECURRING,HIGH,1,0,0,0
229,0,7711.13,MID,RECURRING,HIGH,0,1,0,0
229,1,15975.74,MID,RECURRING,LOW,0,1,2,0
229,2,27663.30,MID,RECURRING,HIGH,1,1,0,1
229,3,17018.78,MID,NEW,LOW,2,1,1,0
229,4,21241.22,MID,RECURRING,HIGH,2,1,0,0
229,5,15796.39,MID,RECURRING,LOW,1,1,1,0
229,6,10672.89,MID,NEW,HIGH,2,0,0,0
230,0,19912.56,MID,NEW,HIGH,3,1,0,0
230,1,20191.70,MID,RECURRING,HIGH,3,1,0,0
230,2,8549.42,MID,NEW,HIGH,0,0,1,0
230,3,13757.46,MID,RECURRING,HIGH,0,0,0,1
231,0,29167.58,MID,RECURRING,LOW,1,1,0,2
231,1,15664.96,MID,RECURRING,LOW,1,1,1,0
231,2,18778.80,MID,NEW,HIGH,1,2,0,0
232,0,34343.04,MID,NEW,HIGH,1,1,0,1
232,1,5577.47,MID,RECURRING,LOW,0,0,1,0
232,2,37170.03,MID,NEW,HIGH,1,1,2,0
233,0,35739.39,MID,NEW,LOW,0,1,1,2
233,1,14354.51,MID,NEW,LOW,1,1,1,0
234,0,53069.11,MID,NEW,HIGH,3,2,2,0
234,1,13363.50,MID,NEW,HIGH,1,1,0,0
234,2,28428.75,MID,NEW,HIGH,0,1,0,1
234,3,16145.27,MID,NEW,LOW,1,1,1,0
235,0,18057.36,MID,RECURRING,LOW,0,2,1,0
235,1,27470.54,MID,NEW,LOW,3,2,0,1
235,2,23496.86,MID,RECURRING,HIGH,0,1,0,1
235,3,15453.76,MID,NEW,HIGH,2,1,0,0
236,0,4937.71,MID,RECURRING,HIGH,1,0,0,0
236,1,16046.86,MID,RECURRING,HIGH,0,1,1,0
236,2,11142.88,MID,RECURRING,HIGH,2,0,0,0
236,3,22427.39,MID,RECURRING,LOW,1,2,0,1
236,4,16247.31,MID,NEW,HIGH,0,0,2,0
236,5,19588.87,MID,NEW,HIGH,1,0,0,1
236,6,36001.89,MID,NEW,HIGH,1,2,2,0
237,0,9154.70,MID,RECURRING,LOW,1,1,0,0
238,0,6257.32,MID,NEW,LOW,0,1,0,0
238,1,17755.53,MID,NEW,HIGH,0,1,1,0
238,2,17319.66,MID,NEW,HIGH,2,0,1,0
238,3,4137.28,MID,NEW,HIGH,1,0,0,0
239,0,39658.45,MID,RECURRING,HIGH,1,2,0,1
240,0,14016.60,MID,NEW,HIGH,1,0,1,0
241,0,8776.11,MID,NEW,HIGH,0,0,1,0
241,1,23595.18,MID,RECURRING,LOW,5,0,0,1
242,0,8799.72,MID,RECURRING,HIGH,0,1,0,0
243,0,22523.14,MID,RECURRING,LOW,2,0,1,1
243,1,37146.00,MID,RECURRING,HIGH,1,2,0,1
243,2,11991.75,MID,NEW,LOW,0,1,1,0
244,0,24421.88,MID,NEW,HIGH,2,2,0,0
244,1,13900.67,MID,NEW,HIGH,0,0,0,1
245,0,15381.37,MID,NEW,HIGH,1,0,1,0
245,1,19434.42,MID,NEW,HIGH,2,0,1,0
245,2,16254.84,MID,NEW,HIGH,0,0,0,1
246,0,4736.30,MID,RECURRING,LOW,0,1,0,0
246,1,45584.34,MID,NEW,HIGH,1,1,1,1
247,0,6537.80,MID,NEW,LOW,0,0,1,0
247,1,8283.86,MID,NEW,HIGH,2,0,0,0
247,2,47265.84,MID,NEW,HIGH,2,2,0,1
247,3,24374.64,MID,RECURRING,LOW,0,1,1,1
248,0,23397.93,MID,NEW,HIGH,2,2,0,0
248,1,18402.01,MID,NEW,LOW,0,1,1,1
248,2,48100.03,MID,RECURRING,HIGH,1,1,2,1
248,3,39929.98,MID,NEW,HIGH,0,1,1,1
248,4,21770.52,MID,RECURRING,HIGH,2,0,0,1
249,0,3304.44,MID,NEW,LOW,1,0,0,0
250,0,5999.39,MID,RECURRING,HIGH,0,1,0,0
250,1,12663.69,MID,RECURRING,HIGH,0,1,1,0
251,0,4653.36,MID,NEW,LOW,0,1,0,0
251,1,15570.11,MID,RECURRING,LOW,2,0,2,0
252,0,14131.31,MID,NEW,LOW,1,1,0,1
252,1,6162.78,MID,NEW,LOW,1,0,1,0
253,0,22901.47,MID,NEW,HIGH,1,1,0,1
253,1,9389.71,MID,RECURRING,LOW,0,2,0,0
253,2,5855.51,MID,RECURRING,LOW,1,1,0,0
253,3,32968.91,MID,RECURRING,HIGH,0,1,3,0
253,4,5384.29,MID,RECURRING,LOW,2,0,0,0
254,0,21273.11,MID,NEW,HIGH,2,0,0,1
254,1,8523.70,MID,NEW,LOW,2,1,0,0
255,0,43599.70,MID,NEW,HIGH,1,0,1,3
256,0,17092.13,MID,RECURRING,LOW,2,0,1,1
256,1,27647.06,MID,NEW,LOW,3,3,1,0
257,0,5972.01,MID,RECURRING,LOW,1,1,0,0
257,1,7927.78,MID,RECURRING,HIGH,0,1,0,0
257,2,4111.57,MID,NEW,HIGH,1,0,0,0
258,0,9352.28,MID,RECURRING,LOW,0,2,0,0
258,1,42901.18,MID,NEW,HIGH,1,2,1,1
258,2,20813.43,MID,RECURRING,HIGH,2,2,0,0
258,3,18346.29,MID,RECURRING,LOW,2,1,2,0
259,0,5026.14,MID,RECURRING,LOW,0,0,1,0
259,1,8071.02,MID,RECURRING,LOW,0,0,0,1
259,2,13386.51,MID,NEW,HIGH,1,0,0,1
260,0,7026.96,MID,NEW,LOW,1,0,1,0
260,1,6927.46,MID,RECURRING,LOW,3,0,0,0
261,0,17124.62,MID,RECURRING,HIGH,2,0,1,0
261,1,9632.21,MID,NEW,LOW,1,0,0,1
261,2,3688.27,MID,NEW,LOW,0,1,0,0
261,3,11607.14,MID,RECURRING,LOW,3,1,0,0
262,0,4411.91,MID,NEW,LOW,2,0,0,0
263,0,14978.05,MID,RECURRING,LOW,3,0,0,1
263,1,7520.62,MID,NEW,LOW,1,0,1,0
264,0,4019.71,MID,NEW,HIGH,1,0,0,0
264,1,7311.93,MID,NEW,HIGH,2,0,0,0
264,2,8723.11,MID,RECURRING,LOW,0,2,0,0
264,3,7347.24,MID,NEW,HIGH,0,1,0,0
265,0,4714.55,MID,NEW,LOW,0,0,1,0
265,1,6494.59,MID,NEW,HIGH,0,0,1,0
265,2,12914.25,MID,NEW,LOW,3,1,0,0
265,3,7666.86,MID,RECURRING,HIGH,0,1,0,0
265,4,4676.94,MID,NEW,LOW,0,1,0,0
265,5,4083.64,MID,NEW,LOW,0,0,1,0
266,0,15684.96,MID,NEW,LOW,1,2,0,1
267,0,11039.11,MID,NEW,LOW,1,0,0,1
267,1,2284.37,MID,NEW,LOW,1,0,0,0
267,2,5710.97,MID,NEW,LOW,1,1,0,0
267,3,15955.90,MID,NEW,LOW,0,2,0,1
267,4,2259.83,MID,RECURRING,LOW,1,0,0,0
268,0,14518.56,MID,NEW,LOW,2,1,0,1
269,0,4693.93,MID,NEW,LOW,2,0,0,0
269,1,4041.00,MID,NEW,LOW,0,1,0,0
270,0,11523.94,MID,NEW,LOW,0,1,0,1
270,1,2497.72,MID,NEW,LOW,1,0,0,0
270,2,14729.34,MID,NEW,HIGH,2,0,1,0
271,0,7275.05,MID,NEW,LOW,1,1,0,0
271,1,4125.28,MID,RECURRING,HIGH,1,0,0,0
272,0,7042.57,MID,NEW,HIGH,0,0,1,0
272,1,29098.10,MID,RECURRING,HIGH,1,2,0,1
272,2,4191.22,MID,NEW,LOW,0,1,0,0
273,0,5225.78,MID,RECURRING,LOW,2,0,0,0
274,0,10176.37,MID,RECURRING,LOW,3,0,1,0
275,0,7973.84,MID,RECURRING,LOW,0,1,1,0
275,1,14467.56,MID,RECURRING,LOW,2,1,1,0
275,2,7153.66,MID,RECURRING,LOW,3,0,0,0
275,3,8472.80,MID,RECURRING,LOW,4,0,0,0
275,4,13173.92,MID,NEW,LOW,3,1,0,0
275,5,7845.88,MID,NEW,LOW,2,1,0,0
277,0,7542.57,MID,NEW,LOW,3,0,0,0
277,1,2500.51,MID,RECURRING,LOW,1,0,0,0
277,2,33498.32,MID,RECURRING,HIGH,3,1,0,1
278,0,7044.49,MID,RECURRING,LOW,1,1,0,0
278,1,10330.62,MID,NEW,LOW,2,1,0,0
278,2,19587.23,MID,RECURRING,LOW,1,1,1,1
278,3,7657.83,MID,RECURRING,LOW,1,1,0,0
278,4,2045.47,MID,RECURRING,LOW,1,0,0,0
278,5,10815.23,MID,NEW,HIGH,0,0,0,1
279,0,11062.55,MID,RECURRING,LOW,1,1,1,0
279,1,7524.17,MID,RECURRING,LOW,1,1,0,0
279,2,6531.49,MID,NEW,LOW,3,0,0,0
279,3,20145.93,MID,RECURRING,HIGH,2,1,1,0
280,0,4197.03,MID,RECURRING,LOW,0,1,0,0
280,1,2240.94,MID,NEW,LOW,1,0,0,0
280,2,4118.70,MID,RECURRING,LOW,2,0,0,0
281,0,11327.57,MID,NEW,LOW,1,0,0,1
281,1,17080.73,MID,NEW,LOW,2,1,0,1
282,0,2235.19,MID,RECURRING,LOW,1,0,0,0
282,1,2681.72,MID,NEW,LOW,1,0,0,0
283,0,2244.96,MID,NEW,LOW,1,0,0,0
283,1,8428.28,MID,NEW,HIGH,2,0,0,0
283,2,14076.96,MID,RECURRING,LOW,2,0,0,1
283,3,14602.22,MID,RECURRING,LOW,0,3,0,0
283,4,10595.83,MID,RECURRING,LOW,1,2,0,0
284,0,4937.84,MID,NEW,LOW,0,1,0,0
284,1,4402.21,MID,RECURRING,LOW,2,0,0,0
284,2,7542.73,MID,NEW,HIGH,2,0,0,0
285,0,4550.22,MID,RECURRING,LOW,0,1,0,0
285,1,8756.03,MID,RECURRING,LOW,0,0,0,1
285,2,13502.87,MID,RECURRING,LOW,2,2,0,0
286,0,2567.03,MID,NEW,LOW,1,0,0,0
286,1,17696.53,MID,NEW,LOW,0,3,1,0
286,2,13524.52,MID,NEW,HIGH,2,1,0,0
286,3,2387.37,MID,RECURRING,LOW,1,0,0,0
287,0,10287.75,MID,RECURRING,LOW,1,1,1,0
287,1,4982.07,MID,NEW,LOW,0,0,1,0
287,2,7893.31,MID,RECURRING,LOW,1,0,1,0
287,3,11238.50,MID,RECURRING,HIGH,3,0,0,0
288,0,4819.22,MID,NEW,LOW,0,0,1,0
288,1,3759.48,MID,NEW,LOW,0,1,0,0
289,0,19685.14,MID,RECURRING,HIGH,1,2,0,0
289,1,17823.25,MID,NEW,HIGH,1,0,2,0
290,0,11831.16,MID,RECURRING,LOW,1,2,0,0
290,1,14028.33,MID,NEW,LOW,2,0,0,1
